source_file,source_sheet,source_row,report_period_start,report_period_end,business_date,arrivals,departures,stayovers,projected_walk_ins,projected_cxl_no_show_rate,rooms_sold,total_comp_rooms,out_of_order_rooms,occupancy_rate_reported,room_revenue_net,adr_reported,revpar_reported,transient_rooms,group_rooms_picked_up,group_rooms_not_picked_up,group_room_revenue_net,group_adr_reported,group_non_gtd_arrivals,group_gtd_arrivals,group_comp_rooms,total_group_guests_in_house
ReservationForecast2023.xls,ReservationForecast,10,2023-01-01,2023-12-31,2023-01-01,18,53,5,0,0.0,23,0,28,0.72,2458.43,106.8882,76.8259,23,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,11,2023-01-01,2023-12-31,2023-01-02,9,19,4,0,0.0,13,0,24,0.36,1269.7,97.6692,35.2694,13,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,12,2023-01-01,2023-12-31,2023-01-03,23,10,3,0,0.0,26,0,20,0.65,2973.79,114.3765,74.3447,26,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,13,2023-01-01,2023-12-31,2023-01-04,13,14,12,0,0.0,25,0,7,0.47,2706.71,108.2684,51.07,25,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,14,2023-01-01,2023-12-31,2023-01-05,24,21,4,0,0.0,28,0,1,0.47,3084.63,110.1653,52.2818,28,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,15,2023-01-01,2023-12-31,2023-01-06,41,22,6,0,0.0,47,0,2,0.81,5372.1,114.3,92.6224,47,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,16,2023-01-01,2023-12-31,2023-01-07,37,30,17,0,0.0,54,0,1,0.92,6245.71,115.6612,105.8594,54,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,17,2023-01-01,2023-12-31,2023-01-08,17,49,5,0,0.0,22,0,8,0.42,2417.92,109.9054,46.4984,22,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,18,2023-01-01,2023-12-31,2023-01-09,19,15,7,0,0.0,26,0,8,0.5,2809.16,108.0446,54.0223,26,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,19,2023-01-01,2023-12-31,2023-01-10,15,17,9,0,0.0,24,0,9,0.47,2658.53,110.772,52.128,24,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,20,2023-01-01,2023-12-31,2023-01-11,17,9,15,0,0.0,32,0,3,0.56,3532.66,110.3956,61.9764,32,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,21,2023-01-01,2023-12-31,2023-01-12,22,19,13,0,0.0,35,0,1,0.59,3664.45,104.6985,62.1093,35,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,22,2023-01-01,2023-12-31,2023-01-13,56,32,3,0,0.0,59,0,0,0.98,6642.61,112.5866,110.7101,59,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,23,2023-01-01,2023-12-31,2023-01-14,39,41,18,0,0.0,57,0,0,0.95,6476.7,113.6263,107.945,57,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,24,2023-01-01,2023-12-31,2023-01-15,37,44,13,0,0.0,50,0,3,0.88,5263.39,105.2678,92.3401,50,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,25,2023-01-01,2023-12-31,2023-01-16,24,48,2,0,0.0,26,0,28,0.81,2769.16,106.5061,86.5362,16,10,0,990.0,99.0,0,10,0,19
ReservationForecast2023.xls,ReservationForecast,26,2023-01-01,2023-12-31,2023-01-17,22,5,21,0,0.0,43,0,3,0.75,4736.82,110.1586,83.1021,33,10,0,990.0,99.0,0,0,0,19
ReservationForecast2023.xls,ReservationForecast,27,2023-01-01,2023-12-31,2023-01-18,19,26,17,0,0.0,36,0,2,0.62,3983.72,110.6588,68.6848,36,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,28,2023-01-01,2023-12-31,2023-01-19,47,24,12,0,0.0,59,0,0,0.98,6720.17,113.9011,112.0028,24,35,0,4063.5,116.1,0,35,0,52
ReservationForecast2023.xls,ReservationForecast,29,2023-01-01,2023-12-31,2023-01-20,53,52,8,0,0.0,61,0,0,,6889.1,112.936,114.8183,47,14,0,1410.55,100.7535,0,13,0,28
ReservationForecast2023.xls,ReservationForecast,30,2023-01-01,2023-12-31,2023-01-21,38,38,22,0,0.0,59,1,0,0.98,6559.29,111.1744,109.3215,47,13,0,1458.65,112.2038,0,9,0,18
ReservationForecast2023.xls,ReservationForecast,31,2023-01-01,2023-12-31,2023-01-22,29,56,4,0,0.0,33,0,11,0.67,3637.8,110.2363,74.2408,21,12,0,1317.75,109.8125,0,11,0,13
ReservationForecast2023.xls,ReservationForecast,32,2023-01-01,2023-12-31,2023-01-23,19,18,15,0,0.0,34,0,1,0.58,3424.59,100.7232,58.0438,22,12,0,1418.25,118.1875,0,1,0,12
ReservationForecast2023.xls,ReservationForecast,33,2023-01-01,2023-12-31,2023-01-24,42,25,9,0,0.0,51,0,0,0.85,5614.57,110.0896,93.5761,28,23,0,2722.5,118.3695,0,23,0,23
ReservationForecast2023.xls,ReservationForecast,34,2023-01-01,2023-12-31,2023-01-25,19,13,38,0,0.0,56,1,0,0.93,5932.92,105.945,98.882,29,28,0,3171.0,113.25,0,8,0,28
ReservationForecast2023.xls,ReservationForecast,35,2023-01-01,2023-12-31,2023-01-26,21,43,14,0,0.0,35,0,1,0.59,4119.5,117.7,69.822,35,0,0,125.25,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,36,2023-01-01,2023-12-31,2023-01-27,49,26,9,0,0.0,57,1,1,0.97,6697.21,117.4949,113.512,58,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,37,2023-01-01,2023-12-31,2023-01-28,34,33,25,0,0.0,59,0,0,0.98,7682.67,130.2147,128.0445,59,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,38,2023-01-01,2023-12-31,2023-01-29,16,52,7,0,0.0,23,0,1,0.39,2510.66,109.1591,42.5535,23,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,39,2023-01-01,2023-12-31,2023-01-30,16,18,5,0,0.0,21,0,1,0.36,1979.63,94.268,33.553,21,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,40,2023-01-01,2023-12-31,2023-01-31,13,14,7,0,0.0,20,0,1,0.34,1895.94,94.797,32.1345,20,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,41,2023-01-01,2023-12-31,2023-02-01,20,13,7,0,0.0,27,0,1,0.46,2732.66,101.2096,46.3162,27,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,42,2023-01-01,2023-12-31,2023-02-02,22,16,11,0,0.0,33,0,2,0.57,3343.48,101.3175,57.6462,33,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,43,2023-01-01,2023-12-31,2023-02-03,46,23,10,0,0.0,56,0,2,0.97,6253.4,111.6678,107.8172,56,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,44,2023-01-01,2023-12-31,2023-02-04,41,38,18,0,0.0,59,0,1,1.0,7228.82,122.5223,122.5223,59,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,45,2023-01-01,2023-12-31,2023-02-05,12,52,7,0,0.0,19,0,4,0.34,2136.75,112.4605,38.1562,19,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,46,2023-01-01,2023-12-31,2023-02-06,15,12,7,0,0.0,22,0,3,0.39,2531.41,115.064,44.4107,22,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,47,2023-01-01,2023-12-31,2023-02-07,29,15,7,0,0.0,36,0,3,0.63,4183.16,116.1988,73.3887,34,2,0,211.65,105.825,0,2,0,3
ReservationForecast2023.xls,ReservationForecast,48,2023-01-01,2023-12-31,2023-02-08,20,17,19,0,0.0,39,0,4,0.7,4200.93,107.7161,75.0166,37,2,0,211.65,105.825,0,0,0,3
ReservationForecast2023.xls,ReservationForecast,49,2023-01-01,2023-12-31,2023-02-09,16,17,22,0,0.0,38,0,3,0.67,4408.77,116.0202,77.3468,36,2,0,211.65,105.825,0,0,0,3
ReservationForecast2023.xls,ReservationForecast,50,2023-01-01,2023-12-31,2023-02-10,38,31,7,0,0.0,45,0,4,0.8,6827.79,151.7286,121.9248,39,6,0,657.0,109.5,0,4,0,12
ReservationForecast2023.xls,ReservationForecast,51,2023-01-01,2023-12-31,2023-02-11,37,23,22,0,0.0,59,0,1,1.0,9299.67,157.6215,157.6215,53,6,0,657.0,109.5,0,0,0,12
ReservationForecast2023.xls,ReservationForecast,52,2023-01-01,2023-12-31,2023-02-12,10,55,4,0,0.0,14,0,4,0.25,1591.37,113.6692,28.4173,14,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,53,2023-01-01,2023-12-31,2023-02-13,17,9,5,0,0.0,22,0,2,0.38,2934.04,133.3654,50.5868,22,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,54,2023-01-01,2023-12-31,2023-02-14,28,10,12,0,0.0,40,0,1,0.68,4736.35,118.4087,80.2771,40,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,55,2023-01-01,2023-12-31,2023-02-15,10,29,11,0,0.0,21,0,6,0.39,2323.55,110.6452,43.0287,20,1,0,-30.75,-30.75,0,1,0,1
ReservationForecast2023.xls,ReservationForecast,56,2023-01-01,2023-12-31,2023-02-16,20,14,7,0,0.0,27,0,2,0.47,3537.38,131.014,60.9893,26,1,0,109.0,109.0,0,0,0,1
ReservationForecast2023.xls,ReservationForecast,57,2023-01-01,2023-12-31,2023-02-17,50,19,8,0,0.0,58,0,0,0.97,7729.08,133.26,128.818,52,6,0,688.05,114.675,0,6,0,13
ReservationForecast2023.xls,ReservationForecast,58,2023-01-01,2023-12-31,2023-02-18,37,36,22,0,0.0,59,0,0,0.98,8034.42,136.1766,133.907,46,13,0,1463.05,112.5423,0,7,0,27
ReservationForecast2023.xls,ReservationForecast,59,2023-01-01,2023-12-31,2023-02-19,42,49,10,0,0.0,52,0,0,0.87,6762.9,130.0557,112.715,52,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,60,2023-01-01,2023-12-31,2023-02-20,23,39,13,0,0.0,36,0,3,0.63,4903.46,136.2072,86.0256,36,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,61,2023-01-01,2023-12-31,2023-02-21,14,22,14,0,0.0,28,0,0,0.47,3666.22,130.9364,61.1036,28,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,62,2023-01-01,2023-12-31,2023-02-22,26,15,13,0,0.0,38,1,1,0.64,5031.5,132.4078,85.2796,39,0,0,100.5,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,63,2023-01-01,2023-12-31,2023-02-23,16,28,11,0,0.0,27,0,4,0.48,3851.26,142.6392,68.7725,27,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,64,2023-01-01,2023-12-31,2023-02-24,52,20,7,0,0.0,59,0,0,0.98,8173.99,138.5422,136.2331,48,11,0,1225.05,111.3681,0,11,0,25
ReservationForecast2023.xls,ReservationForecast,65,2023-01-01,2023-12-31,2023-02-25,39,41,18,0,0.0,57,0,0,0.95,8201.4,143.8842,136.69,57,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,66,2023-01-01,2023-12-31,2023-02-26,7,50,7,0,0.0,14,0,19,0.34,2134.05,152.4321,52.05,14,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,67,2023-01-01,2023-12-31,2023-02-27,9,9,5,0,0.0,12,2,13,0.26,1430.64,119.22,30.4391,14,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,68,2023-01-01,2023-12-31,2023-02-28,5,8,6,0,0.0,10,1,5,0.18,1231.19,123.119,22.3852,11,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,69,2023-01-01,2023-12-31,2023-03-01,16,11,2,0,0.0,18,0,3,0.32,2710.55,150.5861,47.5535,18,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,70,2023-01-01,2023-12-31,2023-03-02,16,11,5,0,0.0,21,0,3,0.37,2907.38,138.4466,51.0066,19,2,0,232.9,116.45,0,2,0,5
ReservationForecast2023.xls,ReservationForecast,71,2023-01-01,2023-12-31,2023-03-03,52,16,5,0,0.0,55,2,1,0.93,7222.19,131.3125,122.41,26,31,0,3738.75,120.6048,0,29,0,57
ReservationForecast2023.xls,ReservationForecast,72,2023-01-01,2023-12-31,2023-03-04,21,21,36,0,0.0,57,0,0,0.95,7525.57,132.0275,125.4261,23,34,0,4257.0,125.2058,0,10,0,69
ReservationForecast2023.xls,ReservationForecast,73,2023-01-01,2023-12-31,2023-03-05,5,56,1,0,0.0,6,0,2,0.1,744.01,124.0016,12.8277,6,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,74,2023-01-01,2023-12-31,2023-03-06,23,5,1,0,0.0,24,0,3,0.42,2807.71,116.9879,49.258,24,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,75,2023-01-01,2023-12-31,2023-03-07,16,10,14,0,0.0,30,0,2,0.52,3533.19,117.773,60.917,30,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,76,2023-01-01,2023-12-31,2023-03-08,11,17,13,0,0.0,24,0,2,0.41,2986.81,124.4504,51.4967,24,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,77,2023-01-01,2023-12-31,2023-03-09,16,12,12,0,0.0,28,0,2,0.48,3614.05,129.0732,62.3112,28,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,78,2023-01-01,2023-12-31,2023-03-10,39,21,7,0,0.0,46,0,1,0.78,6829.14,148.4595,115.7481,42,4,0,491.6,122.9,0,4,0,7
ReservationForecast2023.xls,ReservationForecast,79,2023-01-01,2023-12-31,2023-03-11,35,24,22,0,0.0,57,0,1,0.97,8886.21,155.8984,150.6137,50,7,0,867.95,123.9928,0,3,0,13
ReservationForecast2023.xls,ReservationForecast,80,2023-01-01,2023-12-31,2023-03-12,5,55,2,0,0.0,7,0,16,0.16,900.39,128.6271,20.4634,7,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,81,2023-01-01,2023-12-31,2023-03-13,14,5,2,0,0.0,15,1,2,0.26,2091.43,139.4286,36.0591,16,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,82,2023-01-01,2023-12-31,2023-03-14,14,10,7,0,0.0,20,1,4,0.36,2631.93,131.5965,46.9987,21,0,21,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,83,2023-01-01,2023-12-31,2023-03-15,35,17,3,0,0.0,38,0,2,0.66,12425.21,326.9792,214.2277,23,15,7,8365.0,557.6666,0,15,0,24
ReservationForecast2023.xls,ReservationForecast,84,2023-01-01,2023-12-31,2023-03-16,51,31,7,0,0.0,58,0,1,0.98,9835.69,169.5808,166.7066,33,25,0,4390.04,175.6016,0,22,0,41
ReservationForecast2023.xls,ReservationForecast,85,2023-01-01,2023-12-31,2023-03-17,24,52,6,0,0.0,30,0,1,0.51,4775.59,159.1863,80.9422,30,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,86,2023-01-01,2023-12-31,2023-03-18,37,12,18,0,0.0,55,0,2,0.95,9753.18,177.3305,168.1582,46,9,1,2198.5,244.2777,0,9,0,9
ReservationForecast2023.xls,ReservationForecast,87,2023-01-01,2023-12-31,2023-03-19,17,44,11,0,0.0,28,0,1,0.47,3408.21,121.7217,57.7662,28,0,2,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,88,2023-01-01,2023-12-31,2023-03-20,28,23,5,0,0.0,33,0,3,0.58,4073.1,123.4272,71.4578,33,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,89,2023-01-01,2023-12-31,2023-03-21,20,10,23,0,0.0,43,0,2,0.74,4960.42,115.3586,85.5244,43,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,90,2023-01-01,2023-12-31,2023-03-22,16,25,18,0,0.0,34,0,3,0.6,3919.18,115.27,68.7575,33,1,0,141.1,141.1,0,1,0,1
ReservationForecast2023.xls,ReservationForecast,91,2023-01-01,2023-12-31,2023-03-23,37,18,16,0,0.0,53,0,3,0.93,6260.5,118.1226,109.8333,39,14,0,1617.7,115.55,0,13,0,23
ReservationForecast2023.xls,ReservationForecast,92,2023-01-01,2023-12-31,2023-03-24,44,38,15,0,0.0,59,0,1,1.0,8392.28,142.242,142.242,44,15,0,1920.81,128.054,0,11,0,20
ReservationForecast2023.xls,ReservationForecast,93,2023-01-01,2023-12-31,2023-03-25,40,42,17,0,0.0,57,0,2,0.98,7669.0,134.5438,132.2241,56,1,0,162.05,162.05,0,0,0,2
ReservationForecast2023.xls,ReservationForecast,94,2023-01-01,2023-12-31,2023-03-26,17,45,12,0,0.0,29,0,11,0.59,3155.86,108.8227,64.4053,29,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,95,2023-01-01,2023-12-31,2023-03-27,21,26,3,0,0.0,24,0,5,0.44,2527.25,105.302,45.95,24,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,96,2023-01-01,2023-12-31,2023-03-28,25,12,12,0,0.0,37,0,4,0.66,3898.31,105.3597,69.6126,37,0,0,-25.68,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,97,2023-01-01,2023-12-31,2023-03-29,17,28,9,0,0.0,26,0,15,0.58,2746.75,105.6442,61.0388,26,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,98,2023-01-01,2023-12-31,2023-03-30,31,15,11,0,0.0,42,0,9,0.82,4665.24,111.0771,91.4752,42,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,99,2023-01-01,2023-12-31,2023-03-31,49,35,7,0,0.0,56,0,0,0.93,7405.97,132.2494,123.4328,50,6,0,747.0,124.5,0,6,0,12
ReservationForecast2023.xls,ReservationForecast,100,2023-01-01,2023-12-31,2023-04-01,29,25,31,0,0.0,60,0,0,1.0,8504.09,141.7348,141.7348,54,6,0,747.0,124.5,0,0,0,12
ReservationForecast2023.xls,ReservationForecast,101,2023-01-01,2023-12-31,2023-04-02,27,51,9,0,0.0,35,1,0,0.58,3838.74,109.6782,63.979,36,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,102,2023-01-01,2023-12-31,2023-04-03,26,22,14,0,0.0,40,0,1,0.68,4432.72,110.818,75.1308,40,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,103,2023-01-01,2023-12-31,2023-04-04,15,21,19,0,0.0,34,0,3,0.6,3590.26,105.5958,62.987,34,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,104,2023-01-01,2023-12-31,2023-04-05,36,19,15,0,0.0,51,0,1,0.86,6187.51,121.3237,104.873,51,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,105,2023-01-01,2023-12-31,2023-04-06,41,33,19,0,0.0,60,0,0,1.0,7038.51,117.3085,117.3085,59,1,0,138.55,138.55,0,1,0,1
ReservationForecast2023.xls,ReservationForecast,106,2023-01-01,2023-12-31,2023-04-07,42,41,18,0,0.0,60,0,0,1.0,8099.43,134.9905,134.9905,53,7,0,928.9,132.7,0,6,0,13
ReservationForecast2023.xls,ReservationForecast,107,2023-01-01,2023-12-31,2023-04-08,30,30,30,0,0.0,60,0,0,1.0,7814.05,130.2341,130.2341,55,5,0,655.5,131.1,0,0,0,9
ReservationForecast2023.xls,ReservationForecast,108,2023-01-01,2023-12-31,2023-04-09,27,48,12,0,0.0,39,0,0,0.65,4398.89,112.792,73.3148,39,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,109,2023-01-01,2023-12-31,2023-04-10,51,31,8,0,0.0,59,0,1,1.0,7354.03,124.6445,124.6445,47,12,0,1523.21,126.9341,0,12,0,12
ReservationForecast2023.xls,ReservationForecast,110,2023-01-01,2023-12-31,2023-04-11,38,38,21,0,0.0,59,0,0,0.98,7033.82,119.2172,117.2303,46,13,0,1581.6,121.6615,0,10,0,13
ReservationForecast2023.xls,ReservationForecast,111,2023-01-01,2023-12-31,2023-04-12,36,51,8,0,0.0,44,0,2,0.76,4876.1,110.8204,84.0706,44,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,112,2023-01-01,2023-12-31,2023-04-13,42,30,14,0,0.0,56,0,2,0.97,6347.93,113.3558,109.447,56,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,113,2023-01-01,2023-12-31,2023-04-14,51,47,9,0,0.0,60,0,0,1.0,7988.14,133.1356,133.1356,49,11,0,1344.72,122.2472,0,11,0,22
ReservationForecast2023.xls,ReservationForecast,114,2023-01-01,2023-12-31,2023-04-15,30,30,30,0,0.0,60,0,0,1.0,7899.48,131.658,131.658,49,11,0,1344.72,122.2472,0,0,0,22
ReservationForecast2023.xls,ReservationForecast,115,2023-01-01,2023-12-31,2023-04-16,42,48,13,0,0.0,55,0,1,0.93,6354.52,115.5367,107.7037,55,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,116,2023-01-01,2023-12-31,2023-04-17,30,40,14,0,0.0,44,0,13,0.94,4611.26,104.8013,98.1119,44,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,117,2023-01-01,2023-12-31,2023-04-18,32,26,18,0,0.0,50,0,2,0.86,5582.67,111.6534,96.2529,50,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,118,2023-01-01,2023-12-31,2023-04-19,37,27,23,0,0.0,60,0,0,1.0,6839.12,113.9853,113.9853,60,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,119,2023-01-01,2023-12-31,2023-04-20,32,33,27,0,0.0,59,0,0,0.98,6898.97,116.9316,114.9828,57,2,0,292.1,146.05,0,2,0,5
ReservationForecast2023.xls,ReservationForecast,120,2023-01-01,2023-12-31,2023-04-21,49,50,9,0,0.0,58,0,0,0.97,7746.54,133.561,129.109,42,16,0,2058.75,128.6718,0,14,0,34
ReservationForecast2023.xls,ReservationForecast,121,2023-01-01,2023-12-31,2023-04-22,15,13,45,0,0.0,60,0,0,1.0,7869.98,131.1663,131.1663,43,17,0,2191.9,128.9352,0,2,0,35
ReservationForecast2023.xls,ReservationForecast,122,2023-01-01,2023-12-31,2023-04-23,13,50,10,0,0.0,23,0,28,0.72,2863.31,124.4917,89.4784,21,2,0,481.95,240.975,0,0,0,4
ReservationForecast2023.xls,ReservationForecast,123,2023-01-01,2023-12-31,2023-04-24,12,14,9,0,0.0,21,0,0,0.35,2173.19,103.4852,36.2198,21,0,0,-177.65,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,124,2023-01-01,2023-12-31,2023-04-25,13,8,13,0,0.0,26,0,0,0.43,3065.88,117.9184,51.098,26,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,125,2023-01-01,2023-12-31,2023-04-26,16,17,9,0,0.0,25,0,2,0.43,3020.84,120.8336,52.0834,22,3,0,384.0,128.0,0,3,0,5
ReservationForecast2023.xls,ReservationForecast,126,2023-01-01,2023-12-31,2023-04-27,48,13,12,0,0.0,60,0,0,1.0,7190.47,119.8411,119.8411,37,23,0,2744.83,119.3404,0,20,0,38
ReservationForecast2023.xls,ReservationForecast,127,2023-01-01,2023-12-31,2023-04-28,31,32,28,0,0.0,59,0,1,1.0,7823.75,132.6059,132.6059,18,41,0,5204.09,126.929,0,18,0,64
ReservationForecast2023.xls,ReservationForecast,128,2023-01-01,2023-12-31,2023-04-29,41,41,18,0,0.0,57,2,0,0.95,8198.88,143.84,136.648,33,26,0,3329.99,128.0765,0,14,0,54
ReservationForecast2023.xls,ReservationForecast,129,2023-01-01,2023-12-31,2023-04-30,12,57,2,0,0.0,14,0,6,0.26,1513.87,108.1335,28.0346,14,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,130,2023-01-01,2023-12-31,2023-05-01,11,8,6,0,0.0,17,0,2,0.29,2056.0,120.9411,35.4482,17,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,131,2023-01-01,2023-12-31,2023-05-02,13,10,7,0,0.0,20,0,1,0.34,2390.72,119.536,40.5206,20,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,132,2023-01-01,2023-12-31,2023-05-03,13,17,3,0,0.0,16,0,0,0.27,1909.23,119.3268,31.8205,14,2,0,316.2,158.1,0,2,0,4
ReservationForecast2023.xls,ReservationForecast,133,2023-01-01,2023-12-31,2023-05-04,14,10,6,0,0.0,20,0,0,0.33,3477.73,173.8865,57.9621,15,5,0,1004.65,200.93,0,3,0,9
ReservationForecast2023.xls,ReservationForecast,134,2023-01-01,2023-12-31,2023-05-05,48,8,12,0,0.0,60,0,0,1.0,12423.1,207.0516,207.0516,39,21,0,4502.6,214.4095,0,16,0,45
ReservationForecast2023.xls,ReservationForecast,135,2023-01-01,2023-12-31,2023-05-06,28,28,32,0,0.0,60,0,0,1.0,12900.42,215.007,215.007,30,30,0,6322.25,210.7416,0,10,0,61
ReservationForecast2023.xls,ReservationForecast,136,2023-01-01,2023-12-31,2023-05-07,19,55,5,0,0.0,24,0,14,0.52,3200.54,133.3558,69.5769,24,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,137,2023-01-01,2023-12-31,2023-05-08,29,14,10,0,0.0,39,0,2,0.67,5075.25,130.1346,87.5043,39,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,138,2023-01-01,2023-12-31,2023-05-09,15,21,18,0,0.0,33,0,2,0.57,4103.81,124.3578,70.7553,33,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,139,2023-01-01,2023-12-31,2023-05-10,18,21,12,0,0.0,29,1,3,0.51,3775.47,130.1886,66.2363,30,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,140,2023-01-01,2023-12-31,2023-05-11,16,21,9,0,0.0,25,0,3,0.44,4236.96,169.4784,74.3326,21,4,0,808.3,202.075,0,4,0,8
ReservationForecast2023.xls,ReservationForecast,141,2023-01-01,2023-12-31,2023-05-12,53,20,5,0,0.0,58,0,1,0.98,12182.68,210.0462,206.4861,33,25,0,5146.38,205.8552,0,21,0,53
ReservationForecast2023.xls,ReservationForecast,142,2023-01-01,2023-12-31,2023-05-13,35,34,24,0,0.0,59,0,1,1.0,12133.37,205.6503,205.6503,31,28,0,5489.07,196.0382,0,14,0,59
