source_file,source_sheet,source_row,report_period_start,report_period_end,property_total_rooms,business_date,occupancy_rate_reported,rooms_sold,transient_rooms,group_rooms,day_use_rooms,comp_rooms,out_of_order_rooms,on_market_rooms,room_revenue_gross,adr_gross,revpar_gross,room_revenue_net,adr_net,revpar_net
Block 4 October 4 to December 31.xls,RoomSales,234,2023-10-04,2023-12-31,60,2023-10-21,1.0,60,27,33,0,0,0,60,10763.0,179.3833,179.3833,10763.0,179.3833,179.3833
Block 4 October 4 to December 31.xls,RoomSales,247,2023-10-04,2023-12-31,60,2023-10-22,0.9167,55,28,27,0,0,1,59,9650.24,175.4589,163.5634,9446.01,171.7456,160.1019
Block 4 October 4 to December 31.xls,RoomSales,260,2023-10-04,2023-12-31,60,2023-10-23,0.6167,37,29,8,0,0,3,57,5645.76,152.5881,99.0484,5645.76,152.5881,99.0484
Block 4 October 4 to December 31.xls,RoomSales,273,2023-10-04,2023-12-31,60,2023-10-24,0.6667,40,34,6,0,0,2,58,5747.8,143.695,99.1,5529.8,138.245,95.3414
Block 4 October 4 to December 31.xls,RoomSales,286,2023-10-04,2023-12-31,60,2023-10-25,0.5,30,26,4,1,0,3,57,3983.3,132.7767,69.8825,3983.3,132.7767,69.8825
Block 4 October 4 to December 31.xls,RoomSales,299,2023-10-04,2023-12-31,60,2023-10-26,0.7333,44,32,12,0,0,1,59,6778.72,154.0618,114.8936,6778.72,154.0618,114.8936
Block 4 October 4 to December 31.xls,RoomSales,312,2023-10-04,2023-12-31,60,2023-10-27,1.0,60,32,28,0,0,0,60,10283.54,171.3923,171.3923,10283.54,171.3923,171.3923
Block 4 October 4 to December 31.xls,RoomSales,325,2023-10-04,2023-12-31,60,2023-10-28,1.0,60,37,23,0,0,0,60,10387.98,173.133,173.133,10387.98,173.133,173.133
Block 4 October 4 to December 31.xls,RoomSales,338,2023-10-04,2023-12-31,60,2023-10-29,0.5333,32,32,0,0,1,5,55,4231.07,132.2209,76.9285,4231.07,132.2209,76.9285
Block 4 October 4 to December 31.xls,RoomSales,351,2023-10-04,2023-12-31,60,2023-10-30,0.3167,19,19,0,0,0,2,58,2124.72,111.8274,36.6331,2045.72,107.6695,35.271
Block 4 October 4 to December 31.xls,RoomSales,364,2023-10-04,2023-12-31,60,2023-10-31,0.3167,19,19,0,0,0,2,58,2338.71,123.09,40.3226,2117.71,111.4584,36.5122
Block 4 October 4 to December 31.xls,RoomSales,377,2023-10-04,2023-12-31,60,2023-11-01,0.45,27,27,0,0,0,2,58,3276.72,121.36,56.4952,3276.72,121.36,56.4952
Block 4 October 4 to December 31.xls,RoomSales,390,2023-10-04,2023-12-31,60,2023-11-02,0.7833,47,40,7,0,0,1,59,7541.45,160.4564,127.8212,7302.45,155.3713,123.7703
Block 4 October 4 to December 31.xls,RoomSales,403,2023-10-04,2023-12-31,60,2023-11-03,1.0,60,49,11,0,0,0,60,9845.21,164.0868,164.0868,9845.21,164.0868,164.0868
Block 4 October 4 to December 31.xls,RoomSales,416,2023-10-04,2023-12-31,60,2023-11-04,1.0,60,51,9,0,0,0,60,10488.44,174.8073,174.8073,10289.44,171.4907,171.4907
Block 4 October 4 to December 31.xls,RoomSales,429,2023-10-04,2023-12-31,60,2023-11-05,0.35,21,21,0,0,0,12,48,3191.76,151.9886,66.495,3191.76,151.9886,66.495
Block 4 October 4 to December 31.xls,RoomSales,442,2023-10-04,2023-12-31,60,2023-11-06,0.7333,44,38,6,0,0,5,55,5292.7,120.2886,96.2309,5292.7,120.2886,96.2309
Block 4 October 4 to December 31.xls,RoomSales,455,2023-10-04,2023-12-31,60,2023-11-07,0.9333,56,44,12,0,0,1,59,7066.0,126.1786,119.7627,6853.5,122.3839,116.161
Block 4 October 4 to December 31.xls,RoomSales,468,2023-10-04,2023-12-31,60,2023-11-08,0.95,57,57,0,0,0,1,59,7376.55,129.4132,125.0263,7376.55,129.4132,125.0263
Block 4 October 4 to December 31.xls,RoomSales,481,2023-10-04,2023-12-31,60,2023-11-09,1.0,60,54,6,0,0,0,60,8702.6,145.0433,145.0433,8702.6,145.0433,145.0433
Block 4 October 4 to December 31.xls,RoomSales,494,2023-10-04,2023-12-31,60,2023-11-10,0.9833,59,40,19,0,0,0,60,10485.16,177.7146,174.7527,10307.51,174.7036,171.7918
Block 4 October 4 to December 31.xls,RoomSales,507,2023-10-04,2023-12-31,60,2023-11-11,1.0,60,33,27,0,0,0,60,10680.73,178.0122,178.0122,10680.73,178.0122,178.0122
Block 4 October 4 to December 31.xls,RoomSales,520,2023-10-04,2023-12-31,60,2023-11-12,0.5167,31,25,6,0,0,0,60,4802.18,154.909,80.0363,4407.28,142.1703,73.4547
Block 4 October 4 to December 31.xls,RoomSales,533,2023-10-04,2023-12-31,60,2023-11-13,0.3167,19,19,0,0,0,3,57,2426.88,127.7305,42.5768,2426.88,127.7305,42.5768
Block 4 October 4 to December 31.xls,RoomSales,546,2023-10-04,2023-12-31,60,2023-11-14,0.4167,25,25,0,0,0,1,59,2878.15,115.126,48.7822,2665.65,106.626,45.1805
Block 4 October 4 to December 31.xls,RoomSales,559,2023-10-04,2023-12-31,60,2023-11-15,0.3833,23,23,0,0,0,3,57,2595.17,112.8335,45.5293,2595.17,112.8335,45.5293
Block 4 October 4 to December 31.xls,RoomSales,572,2023-10-04,2023-12-31,60,2023-11-16,0.4667,28,22,6,0,0,2,58,3532.25,126.1518,60.9009,3532.25,126.1518,60.9009
Block 4 October 4 to December 31.xls,RoomSales,585,2023-10-04,2023-12-31,60,2023-11-17,1.0,60,47,13,0,0,0,60,8792.21,146.5368,146.5368,8792.21,146.5368,146.5368
Block 4 October 4 to December 31.xls,RoomSales,598,2023-10-04,2023-12-31,60,2023-11-18,0.9667,58,49,9,0,0,0,60,8738.73,150.6678,145.6455,8738.73,150.6678,145.6455
Block 4 October 4 to December 31.xls,RoomSales,611,2023-10-04,2023-12-31,60,2023-11-19,0.3,18,17,1,0,0,14,46,2250.06,125.0033,48.9143,2250.06,125.0033,48.9143
Block 4 October 4 to December 31.xls,RoomSales,624,2023-10-04,2023-12-31,60,2023-11-20,0.4167,25,25,0,0,0,3,57,2990.2,119.608,52.4596,2990.2,119.608,52.4596
Block 4 October 4 to December 31.xls,RoomSales,637,2023-10-04,2023-12-31,60,2023-11-21,0.4667,28,28,0,0,0,3,57,3086.24,110.2229,54.1446,2877.24,102.7586,50.4779
Block 4 October 4 to December 31.xls,RoomSales,650,2023-10-04,2023-12-31,60,2023-11-22,0.7167,43,43,0,0,0,1,59,5221.52,121.4307,88.5003,5221.52,121.4307,88.5003
Block 4 October 4 to December 31.xls,RoomSales,663,2023-10-04,2023-12-31,60,2023-11-23,1.0,60,60,0,0,0,0,60,7414.74,123.579,123.579,7414.74,123.579,123.579
Block 4 October 4 to December 31.xls,RoomSales,676,2023-10-04,2023-12-31,60,2023-11-24,0.9667,58,58,0,0,1,0,60,8097.93,139.6195,134.9655,8097.93,139.6195,134.9655
Block 4 October 4 to December 31.xls,RoomSales,689,2023-10-04,2023-12-31,60,2023-11-25,0.9667,58,58,0,0,0,0,60,7179.83,123.7902,119.6638,7179.83,123.7902,119.6638
Block 4 October 4 to December 31.xls,RoomSales,702,2023-10-04,2023-12-31,60,2023-11-26,0.3167,19,19,0,0,0,5,55,2183.06,114.8979,39.692,2183.06,114.8979,39.692
Block 4 October 4 to December 31.xls,RoomSales,715,2023-10-04,2023-12-31,60,2023-11-27,0.3667,22,22,0,0,0,2,58,2505.52,113.8873,43.1986,2505.52,113.8873,43.1986
Block 4 October 4 to December 31.xls,RoomSales,728,2023-10-04,2023-12-31,60,2023-11-28,0.3833,23,23,0,0,0,2,58,2351.03,102.2187,40.535,2351.03,102.2187,40.535
Block 4 October 4 to December 31.xls,RoomSales,741,2023-10-04,2023-12-31,60,2023-11-29,0.3833,23,23,0,0,0,1,59,2641.07,114.8291,44.7639,2641.07,114.8291,44.7639
Block 4 October 4 to December 31.xls,RoomSales,754,2023-10-04,2023-12-31,60,2023-11-30,0.3167,19,17,2,0,1,1,59,2112.03,111.1595,35.7971,2112.03,111.1595,35.7971
Block 4 October 4 to December 31.xls,RoomSales,767,2023-10-04,2023-12-31,60,2023-12-01,0.9167,55,40,15,0,1,1,59,7759.38,141.0796,131.5149,7759.38,141.0796,131.5149
Block 4 October 4 to December 31.xls,RoomSales,780,2023-10-04,2023-12-31,60,2023-12-02,1.0,60,55,5,0,0,0,60,8090.68,134.8447,134.8447,7863.76,131.0627,131.0627
Block 4 October 4 to December 31.xls,RoomSales,793,2023-10-04,2023-12-31,60,2023-12-03,0.4,24,24,0,0,0,1,59,2962.52,123.4383,50.2122,2784.87,116.0362,47.2012
Block 4 October 4 to December 31.xls,RoomSales,806,2023-10-04,2023-12-31,60,2023-12-04,0.4,24,24,0,0,0,1,59,2228.94,92.8725,37.7786,2228.94,92.8725,37.7786
Block 4 October 4 to December 31.xls,RoomSales,819,2023-10-04,2023-12-31,60,2023-12-05,0.5833,35,35,0,0,0,1,59,3988.37,113.9534,67.5995,3988.37,113.9534,67.5995
Block 4 October 4 to December 31.xls,RoomSales,832,2023-10-04,2023-12-31,60,2023-12-06,0.4,24,20,4,0,0,1,59,2615.07,108.9613,44.3232,2615.07,108.9613,44.3232
Block 4 October 4 to December 31.xls,RoomSales,845,2023-10-04,2023-12-31,60,2023-12-07,0.3833,23,18,5,0,0,1,59,2664.65,115.8543,45.1636,2664.65,115.8543,45.1636
Block 4 October 4 to December 31.xls,RoomSales,858,2023-10-04,2023-12-31,60,2023-12-08,0.9,54,37,17,1,0,2,58,7230.32,133.8948,124.6607,7230.32,133.8948,124.6607
Block 4 October 4 to December 31.xls,RoomSales,871,2023-10-04,2023-12-31,60,2023-12-09,0.95,57,39,18,0,0,0,60,7938.4,139.2702,132.3067,7699.4,135.0772,128.3233
Block 4 October 4 to December 31.xls,RoomSales,884,2023-10-04,2023-12-31,60,2023-12-10,0.1333,8,8,0,0,0,12,48,1437.97,179.7463,29.9577,1437.97,179.7463,29.9577
Block 4 October 4 to December 31.xls,RoomSales,897,2023-10-04,2023-12-31,60,2023-12-11,0.3,18,18,0,0,0,5,55,2472.0,137.3333,44.9455,2472.0,137.3333,44.9455
Block 4 October 4 to December 31.xls,RoomSales,910,2023-10-04,2023-12-31,60,2023-12-12,0.2833,17,17,0,0,0,2,58,1722.79,101.3406,29.7033,1722.79,101.3406,29.7033
Block 4 October 4 to December 31.xls,RoomSales,923,2023-10-04,2023-12-31,60,2023-12-13,0.3333,20,20,0,0,0,4,56,2567.12,128.356,45.8414,2567.12,128.356,45.8414
Block 4 October 4 to December 31.xls,RoomSales,936,2023-10-04,2023-12-31,60,2023-12-14,0.55,33,33,0,0,0,2,58,4804.32,145.5855,82.8331,4333.32,131.3127,74.7124
Block 4 October 4 to December 31.xls,RoomSales,949,2023-10-04,2023-12-31,60,2023-12-15,0.8333,50,41,9,0,0,1,59,7974.36,159.4872,135.1586,7974.36,159.4872,135.1586
Block 4 October 4 to December 31.xls,RoomSales,962,2023-10-04,2023-12-31,60,2023-12-16,0.95,57,41,16,0,0,1,59,8287.83,145.4005,140.4717,8287.83,145.4005,140.4717
Block 4 October 4 to December 31.xls,RoomSales,975,2023-10-04,2023-12-31,60,2023-12-17,0.25,15,15,0,1,0,2,58,1804.24,120.2827,31.1076,1804.24,120.2827,31.1076
Block 4 October 4 to December 31.xls,RoomSales,988,2023-10-04,2023-12-31,60,2023-12-18,0.1667,10,10,0,0,0,10,50,1016.2,101.62,20.324,1016.2,101.62,20.324
Block 4 October 4 to December 31.xls,RoomSales,1001,2023-10-04,2023-12-31,60,2023-12-19,0.3,18,16,2,0,2,7,53,2175.55,120.8639,41.0481,1982.95,110.1639,37.4142
Block 4 October 4 to December 31.xls,RoomSales,1014,2023-10-04,2023-12-31,60,2023-12-20,0.2667,16,16,0,0,0,4,56,1989.84,124.365,35.5329,1989.84,124.365,35.5329
Block 4 October 4 to December 31.xls,RoomSales,1027,2023-10-04,2023-12-31,60,2023-12-21,0.5833,35,30,5,1,0,0,60,4067.04,116.2011,67.784,4067.04,116.2011,67.784
Block 4 October 4 to December 31.xls,RoomSales,1040,2023-10-04,2023-12-31,60,2023-12-22,0.7667,46,38,8,0,0,1,59,6886.82,149.7135,116.7258,6886.82,149.7135,116.7258
Block 4 October 4 to December 31.xls,RoomSales,1053,2023-10-04,2023-12-31,60,2023-12-23,0.7,42,42,0,1,0,2,58,5613.52,133.6552,96.7848,5613.52,133.6552,96.7848
Block 4 October 4 to December 31.xls,RoomSales,1066,2023-10-04,2023-12-31,60,2023-12-24,0.75,45,45,0,0,0,2,58,5938.61,131.9691,102.3898,5938.61,131.9691,102.3898
Block 4 October 4 to December 31.xls,RoomSales,1079,2023-10-04,2023-12-31,60,2023-12-25,0.7167,43,43,0,1,0,7,53,5192.55,120.757,97.9726,5192.55,120.757,97.9726
Block 4 October 4 to December 31.xls,RoomSales,1092,2023-10-04,2023-12-31,60,2023-12-26,0.5167,31,31,0,0,0,4,56,4163.25,134.2984,74.3438,4163.25,134.2984,74.3438
Block 4 October 4 to December 31.xls,RoomSales,1105,2023-10-04,2023-12-31,60,2023-12-27,0.45,27,27,0,0,0,3,57,3384.19,125.3404,59.3718,3384.19,125.3404,59.3718
Block 4 October 4 to December 31.xls,RoomSales,1118,2023-10-04,2023-12-31,60,2023-12-28,0.5,30,30,0,0,0,3,57,4137.5,137.9167,72.5877,4137.5,137.9167,72.5877
Block 4 October 4 to December 31.xls,RoomSales,1131,2023-10-04,2023-12-31,60,2023-12-29,0.5833,35,35,0,1,1,0,60,4695.38,134.1537,78.2563,4695.38,134.1537,78.2563
Block 4 October 4 to December 31.xls,RoomSales,1144,2023-10-04,2023-12-31,60,2023-12-30,0.9167,55,52,3,0,0,0,60,8027.86,145.9611,133.7977,8027.86,145.9611,133.7977
Block 4 October 4 to December 31.xls,RoomSales,1157,2023-10-04,2023-12-31,60,2023-12-31,0.9667,58,55,3,0,0,1,59,8490.14,146.3817,143.9007,8309.09,143.2602,140.832
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,11,2024-01-01,2024-04-01,60,2024-01-01,0.2167,13,13,0,0,0,31,29,1610.29,123.8685,55.5272,1415.89,108.9146,48.8238
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,24,2024-01-01,2024-04-01,60,2024-01-02,0.25,15,15,0,0,0,20,40,2092.24,139.4827,52.306,1547.99,103.1993,38.6998
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,37,2024-01-01,2024-04-01,60,2024-01-03,0.3667,22,20,2,0,0,21,39,2740.17,124.5532,70.2608,2617.81,118.9914,67.1233
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,50,2024-01-01,2024-04-01,60,2024-01-04,0.25,15,13,2,0,0,15,45,1887.7,125.8467,41.9489,1887.7,125.8467,41.9489
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,63,2024-01-01,2024-04-01,60,2024-01-05,0.55,33,13,20,0,0,17,43,4280.08,129.6994,99.5367,4280.08,129.6994,99.5367
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,76,2024-01-01,2024-04-01,60,2024-01-06,0.6667,40,36,4,1,2,14,46,5942.53,148.5633,129.1854,5825.76,145.644,126.647
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,89,2024-01-01,2024-04-01,60,2024-01-07,0.1167,7,7,0,0,2,35,25,1350.42,192.9171,54.0168,553.46,79.0657,22.1384
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,102,2024-01-01,2024-04-01,60,2024-01-08,0.1333,8,8,0,0,1,17,43,775.83,96.9788,18.0426,775.83,96.9788,18.0426
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,115,2024-01-01,2024-04-01,60,2024-01-09,0.1,6,6,0,0,1,14,46,650.2,108.3667,14.1348,650.2,108.3667,14.1348
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,128,2024-01-01,2024-04-01,60,2024-01-10,0.2,12,12,0,0,1,4,56,1571.56,130.9633,28.0636,1571.56,130.9633,28.0636
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,141,2024-01-01,2024-04-01,60,2024-01-11,0.9167,55,14,41,0,2,1,59,8923.92,162.2531,151.2529,8923.92,162.2531,151.2529
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,154,2024-01-01,2024-04-01,60,2024-01-12,0.75,45,40,5,0,1,1,59,5710.35,126.8967,96.7856,5710.35,126.8967,96.7856
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,167,2024-01-01,2024-04-01,60,2024-01-13,0.9667,58,42,16,1,2,1,59,8374.23,144.3833,141.9361,8185.23,141.1247,138.7327
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,180,2024-01-01,2024-04-01,60,2024-01-14,0.25,15,15,0,0,0,18,42,2023.64,134.9093,48.1819,1628.64,108.576,38.7771
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,193,2024-01-01,2024-04-01,60,2024-01-15,0.1833,11,11,0,0,0,13,47,1870.63,170.0573,39.8006,1870.63,170.0573,39.8006
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,206,2024-01-01,2024-04-01,60,2024-01-16,0.1333,8,8,0,0,0,13,47,1045.29,130.6612,22.2402,785.44,98.18,16.7115
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,219,2024-01-01,2024-04-01,60,2024-01-17,0.3,18,12,6,0,0,5,55,2410.75,133.9306,43.8318,2232.34,124.0189,40.588
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,232,2024-01-01,2024-04-01,60,2024-01-18,0.3333,20,19,1,0,0,8,52,2622.76,131.138,50.4377,2622.76,131.138,50.4377
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,245,2024-01-01,2024-04-01,60,2024-01-19,0.7167,43,35,8,0,1,5,55,5786.32,134.5656,105.2058,5786.32,134.5656,105.2058
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,258,2024-01-01,2024-04-01,60,2024-01-20,0.8833,53,40,13,0,1,3,57,7327.11,138.2474,128.5458,7327.11,138.2474,128.5458
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,271,2024-01-01,2024-04-01,60,2024-01-21,0.3833,23,23,0,0,0,5,55,2980.95,129.6065,54.1991,2980.95,129.6065,54.1991
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,284,2024-01-01,2024-04-01,60,2024-01-22,0.3167,19,19,0,0,0,4,56,2232.65,117.5079,39.8687,2232.65,117.5079,39.8687
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,297,2024-01-01,2024-04-01,60,2024-01-23,0.3,18,18,0,0,0,2,58,1791.05,99.5028,30.8802,1791.05,99.5028,30.8802
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,310,2024-01-01,2024-04-01,60,2024-01-24,0.35,21,21,0,0,0,2,58,2215.25,105.4881,38.194,2215.25,105.4881,38.194
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,323,2024-01-01,2024-04-01,60,2024-01-25,0.3167,19,19,0,0,0,4,56,2711.97,142.7353,48.428,2507.97,131.9984,44.7852
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,336,2024-01-01,2024-04-01,60,2024-01-26,0.9167,55,55,0,0,0,2,58,7222.89,131.3253,124.5326,7222.89,131.3253,124.5326
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,349,2024-01-01,2024-04-01,60,2024-01-27,1.0,60,36,24,0,0,0,60,8232.89,137.2148,137.2148,8232.89,137.2148,137.2148
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,362,2024-01-01,2024-04-01,60,2024-01-28,0.4333,26,26,0,0,0,4,56,2828.01,108.7696,50.5002,2773.01,106.6542,49.518
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,375,2024-01-01,2024-04-01,60,2024-01-29,0.4333,26,26,0,0,0,4,56,2897.0,111.4231,51.7321,2897.0,111.4231,51.7321
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,388,2024-01-01,2024-04-01,60,2024-01-30,0.2667,16,16,0,0,0,4,56,1833.21,114.5756,32.7359,1833.21,114.5756,32.7359
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,401,2024-01-01,2024-04-01,60,2024-01-31,0.3,18,18,0,1,0,5,55,2035.81,113.1006,37.0147,2035.81,113.1006,37.0147
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,414,2024-01-01,2024-04-01,60,2024-02-01,0.3333,20,20,0,0,0,5,55,2288.53,114.4265,41.6096,2140.12,107.006,38.9113
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,427,2024-01-01,2024-04-01,60,2024-02-02,0.55,33,26,7,0,0,1,59,4688.76,142.0836,79.4705,4688.76,142.0836,79.4705
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,440,2024-01-01,2024-04-01,60,2024-02-03,1.0,60,50,10,1,0,0,60,8708.92,145.1487,145.1487,8708.92,145.1487,145.1487
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,453,2024-01-01,2024-04-01,60,2024-02-04,0.1833,11,11,0,0,0,28,32,1906.98,173.3618,59.5931,1531.1,139.1909,47.8469
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,466,2024-01-01,2024-04-01,60,2024-02-05,0.1333,8,8,0,0,0,13,47,1003.18,125.3975,21.3443,1003.18,125.3975,21.3443
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,479,2024-01-01,2024-04-01,60,2024-02-06,0.2833,17,17,0,0,0,10,50,1967.03,115.7076,39.3406,1967.03,115.7076,39.3406
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,492,2024-01-01,2024-04-01,60,2024-02-07,0.3333,20,20,0,0,0,2,58,2340.47,117.0235,40.3529,2340.47,117.0235,40.3529
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,505,2024-01-01,2024-04-01,60,2024-02-08,0.4333,26,26,0,1,1,0,60,3134.7,120.5654,52.245,3134.7,120.5654,52.245
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,518,2024-01-01,2024-04-01,60,2024-02-09,0.9833,59,59,0,1,0,0,60,7715.53,130.7717,128.5922,7715.53,130.7717,128.5922
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,531,2024-01-01,2024-04-01,60,2024-02-10,1.0,60,60,0,0,0,0,60,8591.28,143.188,143.188,8591.28,143.188,143.188
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,544,2024-01-01,2024-04-01,60,2024-02-11,0.2667,16,16,0,0,0,29,31,1938.79,121.1744,62.5416,1938.79,121.1744,62.5416
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,557,2024-01-01,2024-04-01,60,2024-02-12,0.2333,14,14,0,0,0,28,32,1556.36,111.1686,48.6362,1556.36,111.1686,48.6362
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,570,2024-01-01,2024-04-01,60,2024-02-13,0.2167,13,13,0,0,0,17,43,1514.76,116.52,35.227,1514.76,116.52,35.227
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,583,2024-01-01,2024-04-01,60,2024-02-14,0.35,21,21,0,0,1,4,56,3076.14,146.4829,54.9311,3076.14,146.4829,54.9311
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,596,2024-01-01,2024-04-01,60,2024-02-15,0.2833,17,17,0,0,0,2,58,2303.17,135.4806,39.7098,2303.17,135.4806,39.7098
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,609,2024-01-01,2024-04-01,60,2024-02-16,0.85,51,49,2,1,0,1,59,6472.73,126.9163,109.7073,6298.13,123.4927,106.748
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,622,2024-01-01,2024-04-01,60,2024-02-17,0.95,57,54,3,0,1,1,59,7532.15,132.143,127.6636,7532.15,132.143,127.6636
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,635,2024-01-01,2024-04-01,60,2024-02-18,0.6333,38,38,0,0,1,20,40,5260.29,138.4287,131.5072,5260.29,138.4287,131.5072
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,648,2024-01-01,2024-04-01,60,2024-02-19,0.6333,38,38,0,0,0,15,45,4646.74,122.2826,103.2609,4646.74,122.2826,103.2609
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,661,2024-01-01,2024-04-01,60,2024-02-20,0.4167,25,25,0,0,0,10,50,3209.07,128.3628,64.1814,3130.07,125.2028,62.6014
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,674,2024-01-01,2024-04-01,60,2024-02-21,0.4667,28,28,0,0,0,9,51,3697.08,132.0386,72.4918,3697.08,132.0386,72.4918
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,687,2024-01-01,2024-04-01,60,2024-02-22,0.4667,28,28,0,0,0,10,50,3636.92,129.89,72.7384,3606.92,128.8186,72.1384
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,700,2024-01-01,2024-04-01,60,2024-02-23,0.9333,56,55,1,0,0,1,59,7072.11,126.2877,119.8663,7072.11,126.2877,119.8663
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,713,2024-01-01,2024-04-01,60,2024-02-24,0.95,57,54,3,0,0,2,58,7868.77,138.0486,135.6684,7868.77,138.0486,135.6684
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,726,2024-01-01,2024-04-01,60,2024-02-25,0.25,15,15,0,0,0,30,30,2484.96,165.664,82.832,2129.16,141.944,70.972
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,739,2024-01-01,2024-04-01,60,2024-02-26,0.3167,19,19,0,0,0,27,33,2380.3,125.2789,72.1303,2380.3,125.2789,72.1303
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,752,2024-01-01,2024-04-01,60,2024-02-27,0.3,18,18,0,0,0,27,33,2122.6,117.9222,64.3212,2122.6,117.9222,64.3212
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,765,2024-01-01,2024-04-01,60,2024-02-28,0.3,18,18,0,0,0,10,50,2206.91,122.6061,44.1382,2206.91,122.6061,44.1382
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,778,2024-01-01,2024-04-01,60,2024-02-29,0.3833,23,23,0,0,0,11,49,2837.38,123.3643,57.9057,2733.93,118.8665,55.7945
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,791,2024-01-01,2024-04-01,60,2024-03-01,0.9167,55,55,0,3,0,5,55,7581.1,137.8382,137.8382,6818.1,123.9655,123.9655
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,804,2024-01-01,2024-04-01,60,2024-03-02,0.95,57,57,0,0,0,2,58,7574.37,132.8837,130.5926,7549.37,132.4451,130.1616
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,817,2024-01-01,2024-04-01,60,2024-03-03,0.25,15,15,0,0,0,10,50,1926.22,128.4147,38.5244,1926.22,128.4147,38.5244
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,830,2024-01-01,2024-04-01,60,2024-03-04,0.4833,29,29,0,0,0,3,57,3470.38,119.6683,60.8839,3470.38,119.6683,60.8839
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,843,2024-01-01,2024-04-01,60,2024-03-05,0.5333,32,32,0,0,0,3,57,4054.91,126.7159,71.1388,3866.81,120.8378,67.8388
