source_file,source_sheet,source_row,report_period_start,report_period_end,property_total_rooms,business_date,occupancy_rate_reported,rooms_sold,transient_rooms,group_rooms,day_use_rooms,comp_rooms,out_of_order_rooms,on_market_rooms,room_revenue_gross,adr_gross,revpar_gross,room_revenue_net,adr_net,revpar_net,room_class
Block32023roomtypes.xls,RoomSales,890,2023-07-04,2023-10-03,60,2023-09-09,0.9615,25,13,12,0,0,1,25,5129.48,205.1792,205.1792,4909.33,196.3732,196.3732,Suite
Block32023roomtypes.xls,RoomSales,898,2023-07-04,2023-10-03,60,2023-09-10,0.3235,11,11,0,0,0,1,33,1573.94,143.0855,47.6952,1573.94,143.0855,47.6952,Standard
Block32023roomtypes.xls,RoomSales,903,2023-07-04,2023-10-03,60,2023-09-10,0.2308,6,6,0,0,0,1,25,815.14,135.8567,32.6056,815.14,135.8567,32.6056,Suite
Block32023roomtypes.xls,RoomSales,911,2023-07-04,2023-10-03,60,2023-09-11,0.4412,15,15,0,0,0,1,33,1973.37,131.558,59.7991,1973.37,131.558,59.7991,Standard
Block32023roomtypes.xls,RoomSales,916,2023-07-04,2023-10-03,60,2023-09-11,0.1923,5,5,0,0,0,2,24,588.03,117.606,24.5012,588.03,117.606,24.5012,Suite
Block32023roomtypes.xls,RoomSales,924,2023-07-04,2023-10-03,60,2023-09-12,0.6765,23,21,2,0,0,1,33,2837.7,123.3783,85.9909,2837.7,123.3783,85.9909,Standard
Block32023roomtypes.xls,RoomSales,929,2023-07-04,2023-10-03,60,2023-09-12,0.6538,17,7,10,0,0,1,25,2750.6,161.8,110.024,2750.6,161.8,110.024,Suite
Block32023roomtypes.xls,RoomSales,937,2023-07-04,2023-10-03,60,2023-09-13,0.9412,32,21,11,0,0,0,34,4049.33,126.5416,119.0979,4049.33,126.5416,119.0979,Standard
Block32023roomtypes.xls,RoomSales,942,2023-07-04,2023-10-03,60,2023-09-13,0.9615,25,9,16,0,0,1,25,4017.56,160.7024,160.7024,4017.56,160.7024,160.7024,Suite
Block32023roomtypes.xls,RoomSales,950,2023-07-04,2023-10-03,60,2023-09-14,0.8235,28,11,17,0,1,0,34,3374.67,120.5239,99.255,3374.67,120.5239,99.255,Standard
Block32023roomtypes.xls,RoomSales,955,2023-07-04,2023-10-03,60,2023-09-14,0.7308,19,7,12,0,2,0,26,2611.99,137.4732,100.4612,2611.99,137.4732,100.4612,Suite
Block32023roomtypes.xls,RoomSales,963,2023-07-04,2023-10-03,60,2023-09-15,0.9706,33,25,8,0,0,0,34,5948.37,180.2536,174.9521,5770.72,174.8703,169.7271,Standard
Block32023roomtypes.xls,RoomSales,968,2023-07-04,2023-10-03,60,2023-09-15,1.0,26,19,7,0,0,0,26,4994.66,192.1023,192.1023,4994.66,192.1023,192.1023,Suite
Block32023roomtypes.xls,RoomSales,976,2023-07-04,2023-10-03,60,2023-09-16,1.0,34,17,17,0,0,0,34,6102.41,179.4826,179.4826,6102.41,179.4826,179.4826,Standard
Block32023roomtypes.xls,RoomSales,981,2023-07-04,2023-10-03,60,2023-09-16,1.0,26,11,15,0,0,0,26,5257.75,202.2212,202.2212,5257.75,202.2212,202.2212,Suite
Block32023roomtypes.xls,RoomSales,989,2023-07-04,2023-10-03,60,2023-09-17,0.7353,25,25,0,0,0,0,34,3036.76,121.4704,89.3165,3036.76,121.4704,89.3165,Standard
Block32023roomtypes.xls,RoomSales,994,2023-07-04,2023-10-03,60,2023-09-17,0.4615,12,12,0,0,0,1,25,1566.8,130.5667,62.672,1566.8,130.5667,62.672,Suite
Block32023roomtypes.xls,RoomSales,1004,2023-07-04,2023-10-03,60,2023-09-18,0.7059,24,24,0,0,0,0,34,3105.75,129.4062,91.3456,2646.75,110.2812,77.8456,Standard
Block32023roomtypes.xls,RoomSales,1009,2023-07-04,2023-10-03,60,2023-09-18,0.7692,20,20,0,0,0,1,25,2740.5,137.025,109.62,2740.5,137.025,109.62,Suite
Block32023roomtypes.xls,RoomSales,1017,2023-07-04,2023-10-03,60,2023-09-19,0.8235,28,27,1,0,0,2,32,4041.2,144.3286,126.2875,4041.2,144.3286,126.2875,Standard
Block32023roomtypes.xls,RoomSales,1022,2023-07-04,2023-10-03,60,2023-09-19,0.9231,24,22,2,0,0,1,25,3289.56,137.065,131.5824,3289.56,137.065,131.5824,Suite
Block32023roomtypes.xls,RoomSales,1030,2023-07-04,2023-10-03,60,2023-09-20,0.9706,33,22,11,0,0,0,34,4584.48,138.9236,134.8376,4584.48,138.9236,134.8376,Standard
Block32023roomtypes.xls,RoomSales,1035,2023-07-04,2023-10-03,60,2023-09-20,0.9615,25,16,9,0,0,1,25,3169.97,126.7988,126.7988,3169.97,126.7988,126.7988,Suite
Block32023roomtypes.xls,RoomSales,1043,2023-07-04,2023-10-03,60,2023-09-21,0.9412,32,14,18,0,2,0,34,4810.94,150.3419,141.4982,4810.94,150.3419,141.4982,Standard
Block32023roomtypes.xls,RoomSales,1048,2023-07-04,2023-10-03,60,2023-09-21,0.9615,25,11,14,0,0,0,26,4330.84,173.2336,166.5708,4330.84,173.2336,166.5708,Suite
Block32023roomtypes.xls,RoomSales,1056,2023-07-04,2023-10-03,60,2023-09-22,1.0,34,3,31,0,0,0,34,6390.33,187.9509,187.9509,6251.33,183.8626,183.8626,Standard
Block32023roomtypes.xls,RoomSales,1061,2023-07-04,2023-10-03,60,2023-09-22,1.0,26,2,24,0,0,0,26,5105.0,196.3462,196.3462,5105.0,196.3462,196.3462,Suite
Block32023roomtypes.xls,RoomSales,1069,2023-07-04,2023-10-03,60,2023-09-23,1.0,34,18,16,0,0,0,34,7184.99,211.3232,211.3232,7184.99,211.3232,211.3232,Standard
Block32023roomtypes.xls,RoomSales,1074,2023-07-04,2023-10-03,60,2023-09-23,0.9615,25,14,11,0,0,1,25,5586.21,223.4484,223.4484,5388.21,215.5284,215.5284,Suite
Block32023roomtypes.xls,RoomSales,1082,2023-07-04,2023-10-03,60,2023-09-24,0.5882,20,20,0,0,0,0,34,2580.27,129.0135,75.8903,2580.27,129.0135,75.8903,Standard
Block32023roomtypes.xls,RoomSales,1087,2023-07-04,2023-10-03,60,2023-09-24,0.5,13,13,0,0,0,2,24,1407.54,108.2723,58.6475,1407.54,108.2723,58.6475,Suite
Block32023roomtypes.xls,RoomSales,1095,2023-07-04,2023-10-03,60,2023-09-25,0.7647,26,26,0,0,0,0,34,3005.5,115.5962,88.3971,3005.5,115.5962,88.3971,Standard
Block32023roomtypes.xls,RoomSales,1100,2023-07-04,2023-10-03,60,2023-09-25,0.5769,15,15,0,0,0,3,23,1845.22,123.0147,80.227,1845.22,123.0147,80.227,Suite
Block32023roomtypes.xls,RoomSales,1108,2023-07-04,2023-10-03,60,2023-09-26,0.8824,30,30,0,0,0,0,34,3619.96,120.6653,106.4694,3619.96,120.6653,106.4694,Standard
Block32023roomtypes.xls,RoomSales,1113,2023-07-04,2023-10-03,60,2023-09-26,0.6923,18,18,0,0,0,2,24,2158.2,119.9,89.925,2158.2,119.9,89.925,Suite
Block32023roomtypes.xls,RoomSales,1121,2023-07-04,2023-10-03,60,2023-09-27,0.9412,32,32,0,0,0,0,34,3844.51,120.1409,113.0738,3844.51,120.1409,113.0738,Standard
Block32023roomtypes.xls,RoomSales,1126,2023-07-04,2023-10-03,60,2023-09-27,0.7308,19,19,0,0,0,2,24,2571.97,135.3668,107.1654,2571.97,135.3668,107.1654,Suite
Block32023roomtypes.xls,RoomSales,1134,2023-07-04,2023-10-03,60,2023-09-28,1.0,34,29,5,0,0,0,34,4769.0,140.2647,140.2647,4769.0,140.2647,140.2647,Standard
Block32023roomtypes.xls,RoomSales,1139,2023-07-04,2023-10-03,60,2023-09-28,0.9231,24,19,5,0,0,1,25,4313.71,179.7379,172.5484,4313.71,179.7379,172.5484,Suite
Block32023roomtypes.xls,RoomSales,1147,2023-07-04,2023-10-03,60,2023-09-29,1.0,34,8,26,0,0,0,34,6340.24,186.4776,186.4776,6340.24,186.4776,186.4776,Standard
Block32023roomtypes.xls,RoomSales,1152,2023-07-04,2023-10-03,60,2023-09-29,1.0,26,7,19,0,0,0,26,5464.9,210.1885,210.1885,5270.25,202.7019,202.7019,Suite
Block32023roomtypes.xls,RoomSales,1160,2023-07-04,2023-10-03,60,2023-09-30,1.0,34,15,19,0,0,0,34,6066.16,178.4165,178.4165,6066.16,178.4165,178.4165,Standard
Block32023roomtypes.xls,RoomSales,1165,2023-07-04,2023-10-03,60,2023-09-30,1.0,26,11,15,0,0,0,26,5572.65,214.3327,214.3327,5364.15,206.3135,206.3135,Suite
Block32023roomtypes.xls,RoomSales,1173,2023-07-04,2023-10-03,60,2023-10-01,0.9706,33,29,4,0,0,1,33,5313.18,161.0055,161.0055,5313.18,161.0055,161.0055,Standard
Block32023roomtypes.xls,RoomSales,1178,2023-07-04,2023-10-03,60,2023-10-01,0.8462,22,20,2,0,0,4,22,3369.38,153.1536,153.1536,3369.38,153.1536,153.1536,Suite
Block32023roomtypes.xls,RoomSales,1186,2023-07-04,2023-10-03,60,2023-10-02,0.8824,30,30,0,0,0,1,33,4153.34,138.4447,125.8588,4153.34,138.4447,125.8588,Standard
Block32023roomtypes.xls,RoomSales,1191,2023-07-04,2023-10-03,60,2023-10-02,0.4615,12,11,1,0,0,5,21,1827.73,152.3108,87.0348,1827.73,152.3108,87.0348,Suite
Block32023roomtypes.xls,RoomSales,1199,2023-07-04,2023-10-03,60,2023-10-03,0.8235,28,28,0,0,0,1,33,3839.02,137.1079,116.3339,3839.02,137.1079,116.3339,Standard
Block32023roomtypes.xls,RoomSales,1204,2023-07-04,2023-10-03,60,2023-10-03,0.6538,17,17,0,0,0,2,24,2261.98,133.0576,94.2492,2063.98,121.4106,85.9992,Suite
Block 4 October 4 to December 31.xls,RoomSales,12,2023-10-04,2023-12-31,60,2023-10-04,0.7647,26,26,0,0,0,1,33,3665.21,140.9696,111.067,3665.21,140.9696,111.067,Standard
Block 4 October 4 to December 31.xls,RoomSales,17,2023-10-04,2023-12-31,60,2023-10-04,0.6923,18,18,0,0,0,2,24,2598.64,144.3689,108.2767,2598.64,144.3689,108.2767,Suite
Block 4 October 4 to December 31.xls,RoomSales,25,2023-10-04,2023-12-31,60,2023-10-05,0.9706,33,18,15,0,0,1,33,5558.49,168.4391,168.4391,5558.49,168.4391,168.4391,Standard
Block 4 October 4 to December 31.xls,RoomSales,30,2023-10-04,2023-12-31,60,2023-10-05,0.8846,23,13,10,0,0,2,24,4007.24,174.2278,166.9683,4007.24,174.2278,166.9683,Suite
Block 4 October 4 to December 31.xls,RoomSales,38,2023-10-04,2023-12-31,60,2023-10-06,1.0,34,5,29,0,0,0,34,6767.7,199.05,199.05,6767.7,199.05,199.05,Standard
Block 4 October 4 to December 31.xls,RoomSales,43,2023-10-04,2023-12-31,60,2023-10-06,0.9615,25,4,21,0,0,0,26,5444.68,217.7872,209.4108,5021.38,200.8552,193.13,Suite
Block 4 October 4 to December 31.xls,RoomSales,53,2023-10-04,2023-12-31,60,2023-10-07,1.0,34,6,28,0,0,0,34,6231.56,183.2812,183.2812,6231.56,183.2812,183.2812,Standard
Block 4 October 4 to December 31.xls,RoomSales,58,2023-10-04,2023-12-31,60,2023-10-07,1.0,26,3,23,0,0,0,26,5212.74,200.49,200.49,5212.74,200.49,200.49,Suite
Block 4 October 4 to December 31.xls,RoomSales,66,2023-10-04,2023-12-31,60,2023-10-08,0.9706,33,11,22,0,0,0,34,5762.15,174.6106,169.475,5762.15,174.6106,169.475,Standard
Block 4 October 4 to December 31.xls,RoomSales,71,2023-10-04,2023-12-31,60,2023-10-08,1.0,26,11,15,0,0,0,26,4904.01,188.6158,188.6158,4904.01,188.6158,188.6158,Suite
Block 4 October 4 to December 31.xls,RoomSales,79,2023-10-04,2023-12-31,60,2023-10-09,0.7941,27,19,8,0,0,1,33,3382.8,125.2889,102.5091,3382.8,125.2889,102.5091,Standard
Block 4 October 4 to December 31.xls,RoomSales,84,2023-10-04,2023-12-31,60,2023-10-09,0.6538,17,16,1,0,0,0,26,2279.04,134.0612,87.6554,2279.04,134.0612,87.6554,Suite
Block 4 October 4 to December 31.xls,RoomSales,92,2023-10-04,2023-12-31,60,2023-10-10,0.7353,25,25,0,0,0,2,32,3172.44,126.8976,99.1388,3172.44,126.8976,99.1388,Standard
Block 4 October 4 to December 31.xls,RoomSales,97,2023-10-04,2023-12-31,60,2023-10-10,0.6923,18,18,0,0,0,1,25,2541.42,141.19,101.6568,2541.42,141.19,101.6568,Suite
Block 4 October 4 to December 31.xls,RoomSales,105,2023-10-04,2023-12-31,60,2023-10-11,0.7941,27,27,0,0,0,1,33,3483.84,129.0311,105.5709,3483.84,129.0311,105.5709,Standard
Block 4 October 4 to December 31.xls,RoomSales,110,2023-10-04,2023-12-31,60,2023-10-11,0.8846,23,23,0,0,0,1,25,3423.67,148.8552,136.9468,3423.67,148.8552,136.9468,Suite
Block 4 October 4 to December 31.xls,RoomSales,118,2023-10-04,2023-12-31,60,2023-10-12,1.0,34,22,12,0,0,0,34,5512.19,162.1232,162.1232,5512.19,162.1232,162.1232,Standard
Block 4 October 4 to December 31.xls,RoomSales,123,2023-10-04,2023-12-31,60,2023-10-12,1.0,26,18,8,0,0,0,26,4130.48,158.8646,158.8646,4130.48,158.8646,158.8646,Suite
Block 4 October 4 to December 31.xls,RoomSales,131,2023-10-04,2023-12-31,60,2023-10-13,1.0,34,10,24,0,0,0,34,6510.41,191.4826,191.4826,6483.85,190.7015,190.7015,Standard
Block 4 October 4 to December 31.xls,RoomSales,136,2023-10-04,2023-12-31,60,2023-10-13,0.9615,25,8,17,0,1,0,26,5433.96,217.3584,208.9985,5433.96,217.3584,208.9985,Suite
Block 4 October 4 to December 31.xls,RoomSales,144,2023-10-04,2023-12-31,60,2023-10-14,0.9706,33,10,23,0,0,0,34,6268.93,189.9676,184.3803,6268.93,189.9676,184.3803,Standard
Block 4 October 4 to December 31.xls,RoomSales,149,2023-10-04,2023-12-31,60,2023-10-14,0.9615,25,7,18,0,0,0,26,5499.4,219.976,211.5154,5499.4,219.976,211.5154,Suite
Block 4 October 4 to December 31.xls,RoomSales,157,2023-10-04,2023-12-31,60,2023-10-15,0.8235,28,19,9,0,0,0,34,4639.51,165.6968,136.4562,4639.51,165.6968,136.4562,Standard
Block 4 October 4 to December 31.xls,RoomSales,162,2023-10-04,2023-12-31,60,2023-10-15,0.6538,17,13,4,0,0,2,24,3027.72,178.1012,126.155,2841.4,167.1412,118.3917,Suite
Block 4 October 4 to December 31.xls,RoomSales,170,2023-10-04,2023-12-31,60,2023-10-16,0.8824,30,30,0,0,0,3,31,4374.05,145.8017,141.0984,4374.05,145.8017,141.0984,Standard
Block 4 October 4 to December 31.xls,RoomSales,175,2023-10-04,2023-12-31,60,2023-10-16,0.6154,16,16,0,0,0,7,19,2341.52,146.345,123.2379,2341.52,146.345,123.2379,Suite
Block 4 October 4 to December 31.xls,RoomSales,183,2023-10-04,2023-12-31,60,2023-10-17,0.8529,29,29,0,0,0,3,31,3572.42,123.1869,115.2394,3572.42,123.1869,115.2394,Standard
Block 4 October 4 to December 31.xls,RoomSales,188,2023-10-04,2023-12-31,60,2023-10-17,0.6923,18,18,0,0,0,7,19,2612.31,145.1283,137.49,2612.31,145.1283,137.49,Suite
Block 4 October 4 to December 31.xls,RoomSales,196,2023-10-04,2023-12-31,60,2023-10-18,0.8529,29,29,0,0,0,0,34,4229.6,145.8483,124.4,4229.6,145.8483,124.4,Standard
Block 4 October 4 to December 31.xls,RoomSales,201,2023-10-04,2023-12-31,60,2023-10-18,0.7692,20,20,0,0,0,1,25,3164.12,158.206,126.5648,3164.12,158.206,126.5648,Suite
Block 4 October 4 to December 31.xls,RoomSales,209,2023-10-04,2023-12-31,60,2023-10-19,1.0,34,21,13,0,0,0,34,5434.69,159.8438,159.8438,5434.69,159.8438,159.8438,Standard
Block 4 October 4 to December 31.xls,RoomSales,214,2023-10-04,2023-12-31,60,2023-10-19,0.9615,25,11,14,0,0,0,26,4482.95,179.318,172.4212,4482.95,179.318,172.4212,Suite
Block 4 October 4 to December 31.xls,RoomSales,222,2023-10-04,2023-12-31,60,2023-10-20,1.0,34,17,17,0,0,0,34,6259.15,184.0926,184.0926,6259.15,184.0926,184.0926,Standard
Block 4 October 4 to December 31.xls,RoomSales,227,2023-10-04,2023-12-31,60,2023-10-20,1.0,26,9,17,0,0,0,26,4859.82,186.9162,186.9162,4859.82,186.9162,186.9162,Suite
Block 4 October 4 to December 31.xls,RoomSales,235,2023-10-04,2023-12-31,60,2023-10-21,1.0,34,16,18,0,0,0,34,5875.77,172.8168,172.8168,5875.77,172.8168,172.8168,Standard
Block 4 October 4 to December 31.xls,RoomSales,240,2023-10-04,2023-12-31,60,2023-10-21,1.0,26,11,15,0,0,0,26,4887.23,187.9704,187.9704,4887.23,187.9704,187.9704,Suite
Block 4 October 4 to December 31.xls,RoomSales,248,2023-10-04,2023-12-31,60,2023-10-22,0.9118,31,13,18,0,0,1,33,5255.85,169.5435,159.2682,5255.85,169.5435,159.2682,Standard
Block 4 October 4 to December 31.xls,RoomSales,253,2023-10-04,2023-12-31,60,2023-10-22,0.9231,24,15,9,0,0,0,26,4394.39,183.0996,169.015,4190.16,174.59,161.16,Suite
Block 4 October 4 to December 31.xls,RoomSales,261,2023-10-04,2023-12-31,60,2023-10-23,0.7353,25,20,5,0,0,1,33,3977.28,159.0912,120.5236,3977.28,159.0912,120.5236,Standard
Block 4 October 4 to December 31.xls,RoomSales,266,2023-10-04,2023-12-31,60,2023-10-23,0.4615,12,9,3,0,0,2,24,1668.48,139.04,69.52,1668.48,139.04,69.52,Suite
Block 4 October 4 to December 31.xls,RoomSales,274,2023-10-04,2023-12-31,60,2023-10-24,0.7647,26,22,4,0,0,1,33,3801.91,146.2273,115.2094,3801.91,146.2273,115.2094,Standard
Block 4 October 4 to December 31.xls,RoomSales,279,2023-10-04,2023-12-31,60,2023-10-24,0.5385,14,12,2,0,0,1,25,1945.89,138.9921,77.8356,1727.89,123.4207,69.1156,Suite
Block 4 October 4 to December 31.xls,RoomSales,287,2023-10-04,2023-12-31,60,2023-10-25,0.5882,20,19,1,1,0,2,32,2631.11,131.5555,82.2222,2631.11,131.5555,82.2222,Standard
Block 4 October 4 to December 31.xls,RoomSales,292,2023-10-04,2023-12-31,60,2023-10-25,0.3846,10,7,3,0,0,1,25,1352.19,135.219,54.0876,1352.19,135.219,54.0876,Suite
Block 4 October 4 to December 31.xls,RoomSales,300,2023-10-04,2023-12-31,60,2023-10-26,0.8235,28,24,4,0,0,1,33,3809.33,136.0475,115.4342,3809.33,136.0475,115.4342,Standard
Block 4 October 4 to December 31.xls,RoomSales,305,2023-10-04,2023-12-31,60,2023-10-26,0.6154,16,8,8,0,0,0,26,2969.39,185.5869,114.2073,2969.39,185.5869,114.2073,Suite
Block 4 October 4 to December 31.xls,RoomSales,313,2023-10-04,2023-12-31,60,2023-10-27,1.0,34,18,16,0,0,0,34,5473.57,160.9874,160.9874,5473.57,160.9874,160.9874,Standard
Block 4 October 4 to December 31.xls,RoomSales,318,2023-10-04,2023-12-31,60,2023-10-27,1.0,26,14,12,0,0,0,26,4809.97,184.9988,184.9988,4809.97,184.9988,184.9988,Suite
Block 4 October 4 to December 31.xls,RoomSales,326,2023-10-04,2023-12-31,60,2023-10-28,1.0,34,21,13,0,0,0,34,5536.94,162.8512,162.8512,5536.94,162.8512,162.8512,Standard
Block 4 October 4 to December 31.xls,RoomSales,331,2023-10-04,2023-12-31,60,2023-10-28,1.0,26,16,10,0,0,0,26,4851.04,186.5785,186.5785,4851.04,186.5785,186.5785,Suite
Block 4 October 4 to December 31.xls,RoomSales,339,2023-10-04,2023-12-31,60,2023-10-29,0.5588,19,19,0,0,1,2,32,2347.02,123.5274,73.3444,2347.02,123.5274,73.3444,Standard
Block 4 October 4 to December 31.xls,RoomSales,344,2023-10-04,2023-12-31,60,2023-10-29,0.5,13,13,0,0,0,3,23,1884.05,144.9269,81.9152,1884.05,144.9269,81.9152,Suite
Block 4 October 4 to December 31.xls,RoomSales,352,2023-10-04,2023-12-31,60,2023-10-30,0.2647,9,9,0,0,0,2,32,1059.7,117.7444,33.1156,980.7,108.9667,30.6469,Standard
Block 4 October 4 to December 31.xls,RoomSales,357,2023-10-04,2023-12-31,60,2023-10-30,0.3846,10,10,0,0,0,0,26,1065.02,106.502,40.9623,1065.02,106.502,40.9623,Suite
Block 4 October 4 to December 31.xls,RoomSales,365,2023-10-04,2023-12-31,60,2023-10-31,0.3235,11,11,0,0,0,2,32,1525.0,138.6364,47.6562,1304.0,118.5455,40.75,Standard
Block 4 October 4 to December 31.xls,RoomSales,370,2023-10-04,2023-12-31,60,2023-10-31,0.3077,8,8,0,0,0,0,26,813.71,101.7138,31.2965,813.71,101.7138,31.2965,Suite
Block 4 October 4 to December 31.xls,RoomSales,378,2023-10-04,2023-12-31,60,2023-11-01,0.4706,16,16,0,0,0,2,32,2006.43,125.4019,62.7009,2006.43,125.4019,62.7009,Standard
Block 4 October 4 to December 31.xls,RoomSales,383,2023-10-04,2023-12-31,60,2023-11-01,0.4231,11,11,0,0,0,0,26,1270.29,115.4809,48.8573,1270.29,115.4809,48.8573,Suite
Block 4 October 4 to December 31.xls,RoomSales,391,2023-10-04,2023-12-31,60,2023-11-02,0.8529,29,24,5,0,0,1,33,4292.67,148.0231,130.0809,4292.67,148.0231,130.0809,Standard
Block 4 October 4 to December 31.xls,RoomSales,396,2023-10-04,2023-12-31,60,2023-11-02,0.6923,18,16,2,0,0,0,26,3248.78,180.4878,124.9531,3009.78,167.21,115.7608,Suite
Block 4 October 4 to December 31.xls,RoomSales,404,2023-10-04,2023-12-31,60,2023-11-03,1.0,34,27,7,0,0,0,34,5518.27,162.3021,162.3021,5518.27,162.3021,162.3021,Standard
Block 4 October 4 to December 31.xls,RoomSales,409,2023-10-04,2023-12-31,60,2023-11-03,1.0,26,22,4,0,0,0,26,4326.94,166.4208,166.4208,4326.94,166.4208,166.4208,Suite
Block 4 October 4 to December 31.xls,RoomSales,417,2023-10-04,2023-12-31,60,2023-11-04,1.0,34,31,3,0,0,0,34,5662.73,166.5509,166.5509,5662.73,166.5509,166.5509,Standard
Block 4 October 4 to December 31.xls,RoomSales,422,2023-10-04,2023-12-31,60,2023-11-04,1.0,26,20,6,0,0,0,26,4825.71,185.6042,185.6042,4626.71,177.9504,177.9504,Suite
Block 4 October 4 to December 31.xls,RoomSales,430,2023-10-04,2023-12-31,60,2023-11-05,0.3529,12,12,0,0,0,5,29,1742.11,145.1758,60.0728,1742.11,145.1758,60.0728,Standard
Block 4 October 4 to December 31.xls,RoomSales,435,2023-10-04,2023-12-31,60,2023-11-05,0.3462,9,9,0,0,0,7,19,1449.65,161.0722,76.2974,1449.65,161.0722,76.2974,Suite
Block 4 October 4 to December 31.xls,RoomSales,443,2023-10-04,2023-12-31,60,2023-11-06,0.7647,26,23,3,0,0,3,31,2949.39,113.4381,95.1416,2949.39,113.4381,95.1416,Standard
Block 4 October 4 to December 31.xls,RoomSales,448,2023-10-04,2023-12-31,60,2023-11-06,0.6923,18,15,3,0,0,2,24,2343.31,130.1839,97.6379,2343.31,130.1839,97.6379,Suite
Block 4 October 4 to December 31.xls,RoomSales,456,2023-10-04,2023-12-31,60,2023-11-07,0.9412,32,24,8,0,0,1,33,3877.78,121.1806,117.5085,3665.28,114.54,111.0691,Standard
Block 4 October 4 to December 31.xls,RoomSales,461,2023-10-04,2023-12-31,60,2023-11-07,0.9231,24,20,4,0,0,0,26,3188.22,132.8425,122.6238,3188.22,132.8425,122.6238,Suite
Block 4 October 4 to December 31.xls,RoomSales,469,2023-10-04,2023-12-31,60,2023-11-08,0.9706,33,33,0,0,0,1,33,3959.68,119.9903,119.9903,3959.68,119.9903,119.9903,Standard
Block 4 October 4 to December 31.xls,RoomSales,474,2023-10-04,2023-12-31,60,2023-11-08,0.9231,24,24,0,0,0,0,26,3416.87,142.3696,131.4181,3416.87,142.3696,131.4181,Suite
Block 4 October 4 to December 31.xls,RoomSales,482,2023-10-04,2023-12-31,60,2023-11-09,1.0,34,31,3,0,0,0,34,4805.8,141.3471,141.3471,4805.8,141.3471,141.3471,Standard
Block 4 October 4 to December 31.xls,RoomSales,487,2023-10-04,2023-12-31,60,2023-11-09,1.0,26,23,3,0,0,0,26,3896.8,149.8769,149.8769,3896.8,149.8769,149.8769,Suite
Block 4 October 4 to December 31.xls,RoomSales,495,2023-10-04,2023-12-31,60,2023-11-10,1.0,34,23,11,0,0,0,34,5958.38,175.2465,175.2465,5780.73,170.0215,170.0215,Standard
Block 4 October 4 to December 31.xls,RoomSales,500,2023-10-04,2023-12-31,60,2023-11-10,0.9615,25,17,8,0,0,0,26,4526.78,181.0712,174.1069,4526.78,181.0712,174.1069,Suite
Block 4 October 4 to December 31.xls,RoomSales,508,2023-10-04,2023-12-31,60,2023-11-11,1.0,34,20,14,0,0,0,34,5980.08,175.8847,175.8847,5980.08,175.8847,175.8847,Standard
Block 4 October 4 to December 31.xls,RoomSales,513,2023-10-04,2023-12-31,60,2023-11-11,1.0,26,13,13,0,0,0,26,4700.65,180.7942,180.7942,4700.65,180.7942,180.7942,Suite
Block 4 October 4 to December 31.xls,RoomSales,521,2023-10-04,2023-12-31,60,2023-11-12,0.6471,22,19,3,0,0,0,34,3509.13,159.5059,103.2097,3114.23,141.5559,91.595,Standard
Block 4 October 4 to December 31.xls,RoomSales,526,2023-10-04,2023-12-31,60,2023-11-12,0.3462,9,6,3,0,0,0,26,1293.05,143.6722,49.7327,1293.05,143.6722,49.7327,Suite
Block 4 October 4 to December 31.xls,RoomSales,534,2023-10-04,2023-12-31,60,2023-11-13,0.4412,15,15,0,0,0,2,32,2022.83,134.8553,63.2134,2022.83,134.8553,63.2134,Standard
Block 4 October 4 to December 31.xls,RoomSales,539,2023-10-04,2023-12-31,60,2023-11-13,0.1538,4,4,0,0,0,1,25,404.05,101.0125,16.162,404.05,101.0125,16.162,Suite
Block 4 October 4 to December 31.xls,RoomSales,547,2023-10-04,2023-12-31,60,2023-11-14,0.4706,16,16,0,0,0,1,33,1983.49,123.9681,60.1058,1770.99,110.6869,53.6664,Standard
Block 4 October 4 to December 31.xls,RoomSales,552,2023-10-04,2023-12-31,60,2023-11-14,0.3462,9,9,0,0,0,0,26,894.66,99.4067,34.41,894.66,99.4067,34.41,Suite
Block 4 October 4 to December 31.xls,RoomSales,560,2023-10-04,2023-12-31,60,2023-11-15,0.3824,13,13,0,0,0,1,33,1578.06,121.3892,47.82,1578.06,121.3892,47.82,Standard
Block 4 October 4 to December 31.xls,RoomSales,565,2023-10-04,2023-12-31,60,2023-11-15,0.3846,10,10,0,0,0,2,24,1017.11,101.711,42.3796,1017.11,101.711,42.3796,Suite
Block 4 October 4 to December 31.xls,RoomSales,573,2023-10-04,2023-12-31,60,2023-11-16,0.5,17,13,4,0,0,0,34,2131.07,125.3571,62.6785,2131.07,125.3571,62.6785,Standard
Block 4 October 4 to December 31.xls,RoomSales,578,2023-10-04,2023-12-31,60,2023-11-16,0.4231,11,9,2,0,0,2,24,1401.18,127.38,58.3825,1401.18,127.38,58.3825,Suite
Block 4 October 4 to December 31.xls,RoomSales,586,2023-10-04,2023-12-31,60,2023-11-17,1.0,34,25,9,0,0,0,34,4790.59,140.8997,140.8997,4790.59,140.8997,140.8997,Standard
Block 4 October 4 to December 31.xls,RoomSales,591,2023-10-04,2023-12-31,60,2023-11-17,1.0,26,22,4,0,0,0,26,4001.62,153.9085,153.9085,4001.62,153.9085,153.9085,Suite
Block 4 October 4 to December 31.xls,RoomSales,599,2023-10-04,2023-12-31,60,2023-11-18,0.9706,33,26,7,0,0,0,34,5217.71,158.1124,153.4621,5217.71,158.1124,153.4621,Standard
