business_date,guest_source_available,guest_arrivals_total,guest_arrival_checked_out,guest_arrival_cancelled,guest_arrival_no_show,guest_arrival_wait_list,guest_arrival_avg_rate,guest_arrival_median_rate,guest_arrival_avg_nights,guest_arrival_median_nights,guest_arrival_total_booked_room_nights,guest_arrival_avg_adults,guest_arrival_duplicate_source_occurrences,guest_arrival_checked_out_share,guest_arrival_cancelled_share,guest_arrival_no_show_share,guest_arrival_wait_list_share,guest_market_segment_bar_arrivals,guest_market_segment_corp_group_arrivals,guest_market_segment_corporate_arrivals,guest_market_segment_discount_arrivals,guest_market_segment_leisure_arrivals,guest_market_segment_local_corp_arrivals,guest_market_segment_missing_arrivals,guest_market_segment_negotiated_arrivals,guest_market_segment_package_arrivals,guest_market_segment_social_grp_arrivals,guest_market_segment_weddings_arrivals,guest_market_segment_wholesale_arrivals,guest_market_segment_wholesale_arrival_share,guest_market_segment_discount_arrival_share,guest_market_segment_weddings_arrival_share,guest_market_segment_bar_arrival_share,guest_market_segment_social_grp_arrival_share,guest_market_segment_corp_group_arrival_share,guest_market_segment_corporate_arrival_share,guest_market_segment_local_corp_arrival_share,guest_market_segment_negotiated_arrival_share,guest_market_segment_package_arrival_share,guest_market_segment_leisure_arrival_share,guest_market_segment_missing_arrival_share,guest_room_type_dksns_arrivals,guest_room_type_hkns_arrivals,guest_room_type_hkobns_arrivals,guest_room_type_kesns_arrivals,guest_room_type_kfns_arrivals,guest_room_type_kns_arrivals,guest_room_type_kobns_arrivals,guest_room_type_kssns_arrivals,guest_room_type_qqns_arrivals,guest_room_type_qqobns_arrivals,guest_room_type_kns_arrival_share,guest_room_type_qqns_arrival_share,guest_room_type_qqobns_arrival_share,guest_room_type_kfns_arrival_share,guest_room_type_kssns_arrival_share,guest_room_type_kobns_arrival_share,guest_room_type_kesns_arrival_share,guest_room_type_dksns_arrival_share,guest_room_type_hkns_arrival_share,guest_room_type_hkobns_arrival_share,guest_stay_room_nights_proxy,guest_stay_avg_rate,guest_stay_revenue_proxy,guest_stay_avg_adults
2025-03-13,1,25.0,21.0,4.0,0.0,0.0,107.2596,96.05,1.88,1.0,47.0,1.48,36.0,0.84,0.16,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.48,0.4,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,1.0,3.0,6.0,2.0,0.36,0.24,0.08,0.12,0.12,0.04,0.04,0.0,0.0,0.0,42,93.714286,3936.0,1.5
2025-03-14,1,55.0,44.0,8.0,2.0,1.0,130.450182,118.56,1.727273,2.0,95.0,1.963636,106.0,0.8,0.145455,0.036364,0.018182,4.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,0.6,0.309091,0.0,0.072727,0.018182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,5.0,11.0,3.0,4.0,16.0,11.0,0.2,0.290909,0.2,0.090909,0.072727,0.054545,0.036364,0.018182,0.018182,0.018182,58,117.657931,6824.16,1.862069
2025-03-15,1,34.0,22.0,10.0,1.0,1.0,122.452941,111.955,1.470588,1.0,50.0,2.0,61.0,0.647059,0.294118,0.029412,0.029412,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,23.0,0.676471,0.205882,0.0,0.029412,0.088235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,7.0,2.0,2.0,13.0,4.0,0.205882,0.382353,0.117647,0.088235,0.058824,0.058824,0.058824,0.0,0.0,0.029412,59,117.459661,6930.12,1.813559
2025-03-16,1,18.0,18.0,0.0,0.0,0.0,104.617222,94.54,1.833333,1.0,33.0,1.833333,33.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.444444,0.444444,0.0,0.055556,0.055556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,2.0,2.0,3.0,0.277778,0.111111,0.166667,0.222222,0.111111,0.055556,0.055556,0.0,0.0,0.0,34,99.495882,3382.86,1.676471
2025-03-17,1,22.0,21.0,1.0,0.0,0.0,100.594545,88.595,3.045455,1.0,67.0,1.636364,32.0,0.954545,0.045455,0.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.454545,0.409091,0.0,0.045455,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,3.0,4.0,4.0,0.181818,0.181818,0.181818,0.227273,0.136364,0.045455,0.045455,0.0,0.0,0.0,32,94.783125,3033.06,1.6875
2025-03-18,1,20.0,18.0,1.0,1.0,0.0,114.138,102.845,1.85,1.0,37.0,1.6,28.0,0.9,0.05,0.05,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.55,0.35,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,2.0,3.0,3.0,3.0,0.25,0.15,0.15,0.15,0.15,0.1,0.05,0.0,0.0,0.0,32,105.751562,3384.05,1.46875
2025-03-19,1,12.0,12.0,0.0,0.0,0.0,111.530833,102.96,1.583333,1.0,19.0,1.666667,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.583333,0.333333,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,1.0,1.0,0.25,0.083333,0.083333,0.166667,0.333333,0.0,0.0,0.083333,0.0,0.0,24,113.767083,2730.41,1.583333
2025-03-20,1,39.0,37.0,1.0,1.0,0.0,141.173333,126.28,1.567568,1.0,58.0,1.384615,63.0,0.948718,0.025641,0.025641,0.0,3.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,12.0,0.307692,0.307692,0.205128,0.076923,0.051282,0.0,0.051282,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,11.0,1.0,2.0,7.0,10.0,0.282051,0.179487,0.25641,0.128205,0.051282,0.025641,0.025641,0.0,0.025641,0.025641,47,134.040638,6299.91,1.404255
2025-03-21,1,60.0,37.0,23.0,0.0,0.0,165.4675,168.43,1.583333,1.0,95.0,1.5,97.0,0.616667,0.383333,0.0,0.0,10.0,8.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.316667,0.216667,0.016667,0.166667,0.0,0.133333,0.15,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,5.0,15.0,4.0,7.0,10.0,10.0,0.25,0.166667,0.166667,0.083333,0.116667,0.066667,0.083333,0.016667,0.033333,0.016667,58,146.018793,8469.09,1.62069
2025-03-22,1,46.0,32.0,14.0,0.0,0.0,148.543478,133.52,1.652174,1.0,76.0,1.586957,76.0,0.695652,0.304348,0.0,0.0,7.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,0.434783,0.326087,0.065217,0.152174,0.0,0.021739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,11.0,3.0,4.0,7.0,14.0,0.23913,0.152174,0.304348,0.108696,0.086957,0.065217,0.043478,0.0,0.0,0.0,60,143.409167,8604.55,1.666667
2025-03-23,1,21.0,19.0,2.0,0.0,0.0,102.537143,99.0,1.142857,1.0,24.0,1.571429,35.0,0.904762,0.095238,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.619048,0.190476,0.0,0.095238,0.0,0.0,0.095238,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,7.0,1.0,0.0,5.0,2.0,0.333333,0.238095,0.095238,0.095238,0.0,0.047619,0.095238,0.095238,0.0,0.0,30,114.359,3430.77,1.633333
2025-03-24,1,25.0,22.0,3.0,0.0,0.0,125.8108,109.53,2.24,1.0,56.0,1.52,26.0,0.88,0.12,0.0,0.0,3.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,12.0,0.48,0.24,0.04,0.12,0.04,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,2.0,8.0,5.0,0.24,0.32,0.2,0.0,0.08,0.04,0.12,0.0,0.0,0.0,30,118.506333,3555.19,1.533333
2025-03-25,1,18.0,15.0,2.0,1.0,0.0,109.080556,104.105,1.388889,1.0,25.0,1.5,26.0,0.833333,0.111111,0.055556,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.5,0.277778,0.0,0.111111,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,1.0,3.0,2.0,2.0,0.333333,0.111111,0.111111,0.111111,0.166667,0.055556,0.111111,0.0,0.0,0.0,30,107.271,3218.13,1.433333
2025-03-26,1,26.0,19.0,6.0,1.0,0.0,113.721923,110.03,2.0,2.0,52.0,1.461538,31.0,0.730769,0.230769,0.038462,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.615385,0.192308,0.115385,0.038462,0.0,0.0,0.038462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,2.0,3.0,5.0,5.0,0.346154,0.192308,0.192308,0.038462,0.115385,0.076923,0.038462,0.0,0.0,0.0,35,110.633429,3872.17,1.457143
2025-03-27,1,27.0,23.0,4.0,0.0,0.0,120.634815,102.33,1.37037,1.0,37.0,1.592593,39.0,0.851852,0.148148,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.555556,0.37037,0.037037,0.0,0.037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,2.0,5.0,5.0,0.407407,0.185185,0.185185,0.111111,0.074074,0.037037,0.0,0.0,0.0,0.0,43,113.240233,4869.33,1.534884
2025-03-28,1,58.0,48.0,9.0,1.0,0.0,152.249828,146.455,1.586207,1.0,92.0,1.862069,107.0,0.827586,0.155172,0.017241,0.0,5.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,0.431034,0.413793,0.017241,0.086207,0.017241,0.034483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,5.0,14.0,4.0,3.0,15.0,10.0,0.241379,0.258621,0.172414,0.086207,0.051724,0.068966,0.086207,0.017241,0.017241,0.0,58,146.064138,8471.72,1.844828
2025-03-29,1,34.0,31.0,2.0,1.0,0.0,130.421471,127.025,1.294118,1.0,44.0,1.882353,65.0,0.911765,0.058824,0.029412,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.764706,0.176471,0.0,0.058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,9.0,1.0,2.0,8.0,7.0,0.264706,0.235294,0.205882,0.117647,0.058824,0.029412,0.058824,0.0,0.029412,0.0,58,135.588448,7864.13,1.896552
2025-03-30,1,27.0,26.0,0.0,1.0,0.0,103.263704,98.23,1.666667,1.0,45.0,1.481481,61.0,0.962963,0.0,0.037037,0.0,1.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.444444,0.407407,0.0,0.037037,0.037037,0.0,0.074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,12.0,1.0,1.0,6.0,2.0,0.444444,0.222222,0.074074,0.111111,0.037037,0.037037,0.074074,0.0,0.0,0.0,41,112.708293,4621.04,1.780488
2025-03-31,1,18.0,17.0,1.0,0.0,0.0,100.897778,94.85,2.0,1.5,36.0,1.5,70.0,0.944444,0.055556,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.666667,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,3.0,5.0,0.388889,0.166667,0.277778,0.055556,0.055556,0.0,0.055556,0.0,0.0,0.0,33,104.918788,3462.32,1.515152
2025-04-01,1,11.0,10.0,1.0,0.0,0.0,91.819091,99.0,1.818182,1.0,20.0,1.636364,13.0,0.909091,0.090909,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.545455,0.272727,0.0,0.090909,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,0.090909,0.181818,0.090909,0.363636,0.090909,0.090909,0.090909,0.0,0.0,0.0,23,102.703043,2362.17,1.652174
2025-04-02,1,12.0,10.0,1.0,1.0,0.0,130.344167,107.79,2.166667,2.0,26.0,1.666667,20.0,0.833333,0.083333,0.083333,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,2.0,0.166667,0.083333,0.166667,0.0,0.166667,0.25,0.0,0.0,0.083333,0.083333,24,116.287917,2790.91,1.625
2025-04-03,1,24.0,17.0,3.0,4.0,0.0,127.559167,112.315,1.5,1.0,36.0,1.625,34.0,0.708333,0.125,0.166667,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.541667,0.333333,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,3.0,4.0,4.0,2.0,0.291667,0.166667,0.083333,0.125,0.166667,0.125,0.041667,0.0,0.0,0.0,33,122.093333,4029.08,1.606061
2025-04-04,1,60.0,49.0,10.0,0.0,1.0,158.9115,148.82,1.416667,1.0,85.0,1.733333,115.0,0.816667,0.166667,0.0,0.016667,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,35.0,0.583333,0.333333,0.05,0.016667,0.016667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,7.0,13.0,4.0,5.0,18.0,9.0,0.216667,0.3,0.15,0.116667,0.083333,0.066667,0.033333,0.016667,0.016667,0.0,59,151.407119,8933.02,1.762712
2025-04-05,1,55.0,39.0,14.0,0.0,2.0,160.394,152.1,1.127273,1.0,62.0,1.890909,93.0,0.709091,0.254545,0.0,0.036364,3.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,32.0,0.581818,0.254545,0.090909,0.054545,0.0,0.0,0.0,0.0,0.018182,0.0,0.0,0.0,2.0,1.0,2.0,2.0,7.0,14.0,4.0,3.0,13.0,7.0,0.254545,0.236364,0.127273,0.127273,0.054545,0.072727,0.036364,0.036364,0.018182,0.036364,59,157.357797,9284.11,1.898305
2025-04-06,1,31.0,26.0,5.0,0.0,0.0,120.899355,109.86,1.166667,1.0,35.0,1.709677,55.0,0.83871,0.16129,0.0,0.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.548387,0.354839,0.0,0.064516,0.0,0.0,0.0,0.0,0.0,0.0,0.032258,0.0,0.0,0.0,0.0,2.0,1.0,7.0,3.0,3.0,10.0,5.0,0.225806,0.322581,0.16129,0.032258,0.096774,0.096774,0.064516,0.0,0.0,0.0,35,126.283429,4419.92,1.771429
2025-04-07,1,20.0,17.0,2.0,1.0,0.0,101.5765,96.05,2.4,2.0,48.0,1.65,27.0,0.85,0.1,0.05,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.7,0.2,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,2.0,0.0,1.0,4.0,0.5,0.05,0.2,0.05,0.0,0.1,0.1,0.0,0.0,0.0,19,106.515789,2023.8,1.631579
2025-04-08,1,13.0,12.0,1.0,0.0,0.0,112.898462,116.36,1.384615,1.0,18.0,1.615385,19.0,0.923077,0.076923,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.307692,0.615385,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,2.0,2.0,1.0,0.461538,0.153846,0.076923,0.153846,0.153846,0.0,0.0,0.0,0.0,0.0,23,109.076957,2508.77,1.608696
2025-04-09,1,19.0,16.0,3.0,0.0,0.0,115.225263,95.45,1.473684,1.0,28.0,1.473684,25.0,0.842105,0.157895,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.684211,0.157895,0.0,0.052632,0.0,0.105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,3.0,2.0,2.0,2.0,0.315789,0.105263,0.105263,0.105263,0.105263,0.157895,0.105263,0.0,0.0,0.0,28,106.8025,2990.47,1.464286
2025-04-10,1,46.0,39.0,7.0,0.0,0.0,158.850435,165.25,1.586957,1.5,73.0,1.565217,66.0,0.847826,0.152174,0.0,0.0,0.0,8.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,12.0,0.26087,0.217391,0.326087,0.0,0.0,0.173913,0.0,0.0,0.021739,0.0,0.0,0.0,1.0,0.0,0.0,3.0,7.0,11.0,2.0,8.0,9.0,5.0,0.23913,0.195652,0.108696,0.152174,0.173913,0.043478,0.065217,0.021739,0.0,0.0,50,151.0062,7550.31,1.5
2025-04-11,1,46.0,39.0,5.0,0.0,2.0,180.988478,198.95,1.5,1.0,69.0,1.847826,83.0,0.847826,0.108696,0.0,0.043478,6.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,13.0,0.282609,0.391304,0.152174,0.130435,0.0,0.0,0.0,0.021739,0.0,0.0,0.0,0.021739,0.0,0.0,1.0,1.0,3.0,11.0,3.0,4.0,10.0,13.0,0.23913,0.217391,0.282609,0.065217,0.086957,0.065217,0.021739,0.0,0.0,0.021739,59,178.584746,10536.5,1.881356
2025-04-12,1,50.0,38.0,12.0,0.0,0.0,165.0662,164.37,1.28,1.0,64.0,1.8,94.0,0.76,0.24,0.0,0.0,5.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,23.0,0.46,0.32,0.1,0.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,7.0,10.0,2.0,4.0,8.0,14.0,0.2,0.16,0.28,0.14,0.08,0.04,0.06,0.0,0.02,0.02,60,162.3,9738.0,1.833333
2025-04-13,1,23.0,21.0,2.0,0.0,0.0,113.836087,106.11,1.695652,1.0,39.0,1.695652,45.0,0.913043,0.086957,0.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.652174,0.130435,0.0,0.173913,0.0,0.0,0.0,0.043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,0.0,5.0,6.0,0.347826,0.217391,0.26087,0.043478,0.0,0.130435,0.0,0.0,0.0,0.0,32,112.999063,3615.97,1.90625
2025-04-14,1,28.0,28.0,0.0,0.0,0.0,103.7425,103.88,1.857143,1.0,52.0,1.5,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,0.607143,0.321429,0.0,0.0,0.071429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,6.0,1.0,3.0,6.0,5.0,0.214286,0.214286,0.178571,0.178571,0.107143,0.035714,0.035714,0.035714,0.0,0.0,39,109.654615,4276.53,1.487179
2025-04-15,1,15.0,14.0,1.0,0.0,0.0,111.052667,106.32,1.4,1.0,21.0,1.533333,21.0,0.933333,0.066667,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.533333,0.333333,0.0,0.066667,0.066667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,4.0,1.0,3.0,0.266667,0.066667,0.2,0.066667,0.266667,0.0,0.0,0.0,0.066667,0.066667,33,103.843939,3426.85,1.393939
2025-04-16,1,30.0,25.0,5.0,0.0,0.0,121.037333,110.625,1.666667,1.0,50.0,1.433333,47.0,0.833333,0.166667,0.0,0.0,2.0,0.0,2.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,11.0,0.366667,0.4,0.033333,0.066667,0.033333,0.0,0.066667,0.0,0.033333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,10.0,3.0,3.0,8.0,1.0,0.333333,0.266667,0.033333,0.1,0.1,0.1,0.033333,0.033333,0.0,0.0,34,116.661176,3966.48,1.411765
2025-04-17,1,36.0,31.0,5.0,0.0,0.0,123.615278,103.88,1.805556,1.0,65.0,1.75,61.0,0.861111,0.138889,0.0,0.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.472222,0.472222,0.0,0.055556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,13.0,2.0,3.0,5.0,6.0,0.361111,0.138889,0.166667,0.083333,0.083333,0.055556,0.111111,0.0,0.0,0.0,43,122.454186,5265.53,1.744186
2025-04-18,1,49.0,47.0,2.0,0.0,0.0,149.830612,134.24,1.653061,1.0,81.0,1.836735,94.0,0.959184,0.040816,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,30.0,0.612245,0.306122,0.040816,0.020408,0.020408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,6.0,10.0,4.0,1.0,13.0,9.0,0.204082,0.265306,0.183673,0.122449,0.020408,0.081633,0.040816,0.020408,0.020408,0.040816,60,146.357667,8781.46,1.866667
2025-04-19,1,38.0,32.0,6.0,0.0,0.0,144.992368,135.545,1.263158,1.0,48.0,1.842105,74.0,0.842105,0.157895,0.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.631579,0.289474,0.0,0.078947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,9.0,3.0,2.0,7.0,8.0,0.236842,0.184211,0.210526,0.105263,0.052632,0.078947,0.078947,0.026316,0.026316,0.0,59,144.48661,8524.71,1.813559
2025-04-20,1,19.0,15.0,4.0,0.0,0.0,121.327368,109.86,1.368421,1.0,26.0,1.631579,34.0,0.789474,0.210526,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.578947,0.157895,0.0,0.263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,2.0,3.0,2.0,0.315789,0.157895,0.105263,0.157895,0.105263,0.0,0.157895,0.0,0.0,0.0,28,111.200714,3113.62,1.642857
2025-04-21,1,29.0,28.0,0.0,1.0,0.0,116.198621,106.7,1.827586,1.0,53.0,1.482759,54.0,0.965517,0.0,0.034483,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,16.0,0.551724,0.310345,0.068966,0.034483,0.034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,5.0,3.0,2.0,5.0,7.0,0.172414,0.172414,0.241379,0.103448,0.068966,0.103448,0.068966,0.034483,0.034483,0.0,39,116.922564,4559.98,1.512821
2025-04-22,1,31.0,23.0,4.0,4.0,0.0,116.233226,103.88,2.225806,2.0,69.0,1.645161,48.0,0.741935,0.129032,0.129032,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.612903,0.354839,0.0,0.0,0.0,0.0,0.0,0.0,0.032258,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,1.0,1.0,10.0,4.0,0.258065,0.322581,0.129032,0.16129,0.032258,0.032258,0.064516,0.0,0.0,0.0,44,115.080909,5063.56,1.5
2025-04-23,1,19.0,19.0,0.0,0.0,0.0,117.928947,112.36,1.315789,1.0,25.0,1.631579,31.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.473684,0.315789,0.052632,0.157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,5.0,2.0,4.0,0.157895,0.105263,0.210526,0.157895,0.263158,0.052632,0.0,0.052632,0.0,0.0,36,112.040833,4033.47,1.555556
2025-04-24,1,44.0,38.0,5.0,1.0,0.0,120.7925,118.26,1.454545,1.0,64.0,1.727273,70.0,0.863636,0.113636,0.022727,0.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,0.477273,0.318182,0.113636,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,11.0,4.0,4.0,9.0,5.0,0.25,0.204545,0.113636,0.181818,0.090909,0.090909,0.045455,0.0,0.022727,0.0,52,117.872115,6129.35,1.769231
2025-04-25,1,58.0,41.0,14.0,2.0,1.0,152.173103,169.17,1.982759,2.0,115.0,1.758621,82.0,0.706897,0.241379,0.034483,0.017241,5.0,15.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,21.0,0.362069,0.172414,0.086207,0.086207,0.0,0.258621,0.0,0.017241,0.0,0.0,0.017241,0.0,1.0,0.0,1.0,1.0,6.0,18.0,4.0,4.0,11.0,12.0,0.310345,0.189655,0.206897,0.103448,0.068966,0.068966,0.017241,0.017241,0.0,0.017241,58,154.288966,8948.76,1.793103
2025-04-26,1,29.0,23.0,5.0,1.0,0.0,161.237931,179.0,1.103448,1.0,32.0,1.931034,45.0,0.793103,0.172414,0.034483,0.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,13.0,0.448276,0.310345,0.103448,0.068966,0.034483,0.034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,8.0,0.0,6.0,8.0,3.0,0.275862,0.275862,0.103448,0.068966,0.206897,0.0,0.034483,0.0,0.034483,0.0,59,166.721525,9836.57,1.847458
2025-04-27,1,15.0,13.0,2.0,0.0,0.0,125.930667,119.0,2.333333,1.0,35.0,1.6,32.0,0.866667,0.133333,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.466667,0.333333,0.0,0.133333,0.0,0.0,0.0,0.0,0.066667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,3.0,3.0,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,21,121.845238,2558.75,1.571429
